# == pyFAI calibration ==
# Distance Sample to Detector: 0.38015043260781645 m
# PONI: 3.814e-02, 1.536e-01 m
# Rotations: -0.000107 0.002134 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 380.151 mm
# Center: x=2793.866, y=708.229 pix
# Tilt: 0.122 deg  TiltPlanRot: 87.125 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 5.500e-05, 5.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.832e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
1.020696949E+01  4.409917891E-01
1.021026071E+01  7.817030549E-01
1.021355192E+01  1.560000539E+00
1.021684314E+01  1.961632490E+00
1.022013436E+01  1.521661520E+00
1.022342557E+01  1.077757359E+00
1.022671679E+01  5.340678096E-01
1.023000800E+01  -3.663504496E-02
1.023329922E+01  -1.606097370E-01
1.023659044E+01  -4.809648171E-02
1.023988165E+01  -2.522166260E-02
1.024317287E+01  -1.662838459E-02
1.024646409E+01  -1.346176676E-02
1.024975530E+01  3.556121886E-01
1.025304652E+01  4.498517215E-01
1.025633774E+01  5.172751546E-01
1.025962895E+01  4.791733921E-01
1.026292017E+01  1.762715727E-01
1.026621138E+01  -3.077972867E-02
1.026950260E+01  -1.094986349E-01
1.027279382E+01  -9.256348014E-02
1.027608503E+01  -1.032472849E-01
1.027937625E+01  -1.571072042E-01
1.028266747E+01  -2.195568383E-01
1.028595868E+01  1.201203167E-01
1.028924990E+01  2.501119971E-01
1.029254112E+01  1.166000888E-01
1.029583233E+01  6.597485393E-02
1.029912355E+01  1.400647163E-01
1.030241477E+01  1.209896207E-01
1.030570598E+01  -1.208015159E-02
1.030899720E+01  -2.056098878E-01
1.031228841E+01  -2.419294864E-01
1.031557963E+01  1.331723183E-01
1.031887085E+01  5.252662301E-01
1.032216206E+01  5.968107581E-01
1.032545328E+01  7.849177718E-01
1.032874450E+01  4.765381217E-01
1.033203571E+01  2.593887150E-01
1.033532693E+01  1.241209283E-01
1.033861815E+01  1.339263618E-01
1.034190936E+01  -2.370630391E-03
1.034520058E+01  -1.189256087E-01
1.034849179E+01  -2.568408847E-01
1.035178301E+01  2.926458232E-02
