# == pyFAI calibration ==
# Distance Sample to Detector: 0.38015043260781645 m
# PONI: 3.814e-02, 1.536e-01 m
# Rotations: -0.000107 0.002134 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 380.151 mm
# Center: x=2793.866, y=708.229 pix
# Tilt: 0.122 deg  TiltPlanRot: 87.125 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 5.500e-05, 5.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.832e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
1.020696949E+01  5.127695203E-01
1.021026071E+01  6.993409395E-01
1.021355192E+01  8.399282694E-01
1.021684314E+01  7.137653828E-01
1.022013436E+01  6.201789975E-01
1.022342557E+01  9.899044037E-01
1.022671679E+01  9.582385421E-01
1.023000800E+01  1.582727879E-01
1.023329922E+01  -1.790868342E-01
1.023659044E+01  -1.958221942E-01
1.023988165E+01  -1.200949103E-01
1.024317287E+01  -2.140212804E-01
1.024646409E+01  -1.983582675E-01
1.024975530E+01  1.726716571E-02
1.025304652E+01  1.166526377E-01
1.025633774E+01  2.089980245E-01
1.025962895E+01  8.320464939E-02
1.026292017E+01  3.212684393E-02
1.026621138E+01  1.345300376E-01
1.026950260E+01  2.252014726E-01
1.027279382E+01  1.048356593E-01
1.027608503E+01  1.050159335E-01
1.027937625E+01  5.149521679E-02
1.028266747E+01  -8.149543405E-02
1.028595868E+01  -1.230326146E-01
1.028924990E+01  -1.637540907E-01
1.029254112E+01  -2.541836500E-01
1.029583233E+01  -8.201687038E-02
1.029912355E+01  -6.966828555E-02
1.030241477E+01  8.789864182E-02
1.030570598E+01  2.482689619E-01
1.030899720E+01  5.322737694E-01
1.031228841E+01  5.314193964E-01
1.031557963E+01  3.204296529E-01
1.031887085E+01  8.243488520E-02
1.032216206E+01  1.654811502E-01
1.032545328E+01  3.167597353E-01
1.032874450E+01  1.340480000E-01
1.033203571E+01  6.778494269E-02
1.033532693E+01  -1.210964024E-01
1.033861815E+01  -3.939338401E-02
1.034190936E+01  -4.039678723E-02
1.034520058E+01  3.470375761E-02
1.034849179E+01  -2.443106472E-01
1.035178301E+01  -1.700397581E-01
1.035507423E+01  -1.037897468E-01
1.035836544E+01  -1.862455457E-01
1.036165666E+01  -2.495143861E-01
1.036494788E+01  -1.440483034E-01
1.036823909E+01  -3.262761980E-02
1.037153031E+01  3.474720716E-01
1.037482153E+01  4.636393487E-01
1.037811274E+01  5.149388313E-01
1.038140396E+01  6.381951571E-01
1.038469518E+01  7.399653196E-01
