# == pyFAI calibration ==
# Distance Sample to Detector: 0.38015043260781645 m
# PONI: 3.814e-02, 1.536e-01 m
# Rotations: -0.000107 0.002134 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 380.151 mm
# Center: x=2793.866, y=708.229 pix
# Tilt: 0.122 deg  TiltPlanRot: 87.125 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 5.500e-05, 5.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.832e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
1.020696949E+01  4.327110946E-01
1.021026071E+01  6.327997446E-01
1.021355192E+01  8.779975772E-01
1.021684314E+01  1.137770891E+00
1.022013436E+01  1.472776294E+00
1.022342557E+01  1.365282416E+00
1.022671679E+01  8.354189992E-01
1.023000800E+01  -2.171097547E-01
1.023329922E+01  -1.579009891E-01
1.023659044E+01  6.861203164E-02
1.023988165E+01  -6.751820445E-02
1.024317287E+01  -3.591803610E-01
1.024646409E+01  -1.292090118E-01
1.024975530E+01  5.786565691E-02
1.025304652E+01  -1.668296754E-02
1.025633774E+01  -9.578645974E-02
1.025962895E+01  -5.895524845E-02
1.026292017E+01  -8.183023334E-02
1.026621138E+01  5.734230950E-02
1.026950260E+01  1.366258413E-01
1.027279382E+01  1.181873083E-01
1.027608503E+01  6.647814810E-02
1.027937625E+01  4.601046443E-02
1.028266747E+01  -6.454006582E-02
1.028595868E+01  1.254740953E-01
1.028924990E+01  1.645933837E-01
1.029254112E+01  1.410248131E-01
1.029583233E+01  3.095083833E-01
1.029912355E+01  7.507376373E-02
1.030241477E+01  -1.567337289E-02
1.030570598E+01  -1.630231366E-02
1.030899720E+01  5.502495170E-02
1.031228841E+01  1.134495139E-01
1.031557963E+01  3.543895781E-01
1.031887085E+01  4.833410978E-01
1.032216206E+01  3.981383145E-01
1.032545328E+01  1.536325514E-01
1.032874450E+01  -6.589868572E-04
1.033203571E+01  -2.874050289E-02
1.033532693E+01  -1.519328654E-01
1.033861815E+01  -1.491949614E-02
1.034190936E+01  1.627397537E-01
1.034520058E+01  4.412620515E-02
1.034849179E+01  -3.885895312E-01
1.035178301E+01  -4.018986225E-01
1.035507423E+01  -1.720202416E-01
1.035836544E+01  -1.300603598E-01
1.036165666E+01  -6.775248051E-02
1.036494788E+01  -2.883643843E-02
1.036823909E+01  1.130929440E-01
1.037153031E+01  3.909355700E-01
1.037482153E+01  3.971427977E-01
1.037811274E+01  2.959022820E-01
1.038140396E+01  3.895780444E-01
1.038469518E+01  6.865233183E-01
1.038798639E+01  1.096929193E+00
1.039127761E+01  1.416084051E+00
1.039456882E+01  1.273637414E+00
1.039786004E+01  1.001173139E+00
1.040115126E+01  8.429935575E-01
1.040444247E+01  7.636675835E-01
1.040773369E+01  4.812487364E-01
1.041102491E+01  1.276369989E-01
1.041431612E+01  2.918701060E-02
1.041760734E+01  -1.768238544E-01
1.042089856E+01  -1.398995817E-01
1.042418977E+01  -8.997831494E-02
1.042748099E+01  4.250952229E-02
1.043077220E+01  1.757866740E-01
1.043406342E+01  1.397811472E-01
1.043735464E+01  3.898101673E-02
1.044064585E+01  3.194674104E-02
1.044393707E+01  5.166036636E-02
1.044722829E+01  4.440275580E-02
1.045051950E+01  -8.494131267E-03
1.045381072E+01  -3.092724271E-02
1.045710194E+01  -6.202347577E-02
1.046039315E+01  1.297264695E-01
1.046368437E+01  3.018214740E-02
1.046697559E+01  -4.175226018E-02
1.047026680E+01  1.604288369E-01
1.047355802E+01  3.623871207E-01
1.047684923E+01  5.934233069E-01
1.048014045E+01  5.328993797E-01
1.048343167E+01  3.213728964E-01
1.048672288E+01  8.866853267E-02
1.049001410E+01  8.642443269E-02
1.049330532E+01  3.826065958E-01
1.049659653E+01  3.310942948E-01
1.049988775E+01  3.754158914E-01
1.050317897E+01  2.422789931E-01
1.050647018E+01  2.089702487E-01
1.050976140E+01  1.371059418E-01
1.051305261E+01  1.533676535E-01
1.051634383E+01  2.060552239E-01
1.051963505E+01  9.752217680E-02
1.052292626E+01  4.982772470E-02
1.052621748E+01  2.241811156E-02
1.052950870E+01  2.927207351E-01
1.053279991E+01  5.266836882E-01
1.053609113E+01  4.576584101E-01
1.053938235E+01  2.513508797E-01
1.054267356E+01  2.440771013E-01
1.054596478E+01  3.758840561E-01
1.054925600E+01  2.767979205E-01
1.055254721E+01  3.202825487E-01
1.055583843E+01  1.481159329E-01
1.055912964E+01  -1.895499416E-02
1.056242086E+01  -4.552865773E-02
1.056571208E+01  2.092477083E-01
1.056900329E+01  3.340427876E-01
1.057229451E+01  2.746000588E-01
1.057558573E+01  2.551158965E-01
1.057887694E+01  3.028702438E-01
1.058216816E+01  3.260922134E-01
1.058545938E+01  1.879881173E-01
1.058875059E+01  2.257634103E-01
1.059204181E+01  9.631833434E-02
1.059533302E+01  9.048163146E-02
1.059862424E+01  -8.290797472E-02
1.060191546E+01  -4.706563056E-02
1.060520667E+01  3.544606566E-01
1.060849789E+01  5.597460866E-01
1.061178911E+01  5.841451287E-01
1.061508032E+01  4.484429061E-01
1.061837154E+01  2.479524016E-01
1.062166276E+01  2.526248395E-01
1.062495397E+01  2.923129871E-02
1.062824519E+01  1.844211221E-01
1.063153641E+01  2.890353501E-01
1.063482762E+01  4.850908518E-01
1.063811884E+01  6.250483394E-01
1.064141005E+01  6.648386121E-01
1.064470127E+01  5.368036032E-01
1.064799249E+01  4.377050400E-01
1.065128370E+01  5.339409113E-01
1.065457492E+01  5.911964774E-01
1.065786614E+01  4.999549985E-01
1.066115735E+01  1.819672137E-01
1.066444857E+01  -4.148560017E-02
1.066773979E+01  6.395475473E-03
1.067103100E+01  1.930118203E-01
1.067432222E+01  1.699800044E-01
1.067761343E+01  -6.069095805E-02
1.068090465E+01  4.091385379E-02
1.068419587E+01  6.254767627E-02
