# == pyFAI calibration ==
# Distance Sample to Detector: 0.38015043260781645 m
# PONI: 3.814e-02, 1.536e-01 m
# Rotations: -0.000107 0.002134 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 380.151 mm
# Center: x=2793.866, y=708.229 pix
# Tilt: 0.122 deg  TiltPlanRot: 87.125 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 5.500e-05, 5.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.832e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
1.020696949E+01  6.030521989E-01
1.021026071E+01  7.480123043E-01
1.021355192E+01  1.328859448E+00
1.021684314E+01  1.678653002E+00
1.022013436E+01  1.343241692E+00
1.022342557E+01  1.156680107E+00
1.022671679E+01  1.001318336E+00
1.023000800E+01  2.135506570E-01
1.023329922E+01  -4.792137071E-02
1.023659044E+01  -3.473999202E-01
1.023988165E+01  -4.514095485E-01
1.024317287E+01  -6.669557095E-01
1.024646409E+01  -1.715408117E-01
1.024975530E+01  1.852704585E-01
1.025304652E+01  3.403387070E-01
1.025633774E+01  2.072776407E-01
1.025962895E+01  2.192580104E-01
1.026292017E+01  3.280925155E-01
1.026621138E+01  6.423431039E-01
1.026950260E+01  5.974336863E-01
1.027279382E+01  6.071356535E-01
1.027608503E+01  4.210873842E-01
1.027937625E+01  -9.372051805E-03
1.028266747E+01  -3.502106369E-01
1.028595868E+01  -7.562663406E-02
1.028924990E+01  -4.329594225E-02
1.029254112E+01  1.270475239E-01
1.029583233E+01  1.559884250E-01
1.029912355E+01  1.431507710E-02
1.030241477E+01  -2.131740153E-01
1.030570598E+01  -4.256166220E-01
1.030899720E+01  -1.357341837E-02
1.031228841E+01  4.178781435E-02
1.031557963E+01  1.013928875E-01
1.031887085E+01  2.087026387E-01
1.032216206E+01  4.480604827E-01
1.032545328E+01  6.946490407E-01
1.032874450E+01  6.787855625E-01
1.033203571E+01  4.471278787E-01
1.033532693E+01  5.533980206E-02
1.033861815E+01  -1.835228801E-01
1.034190936E+01  -2.983592749E-01
1.034520058E+01  -3.006813824E-01
1.034849179E+01  -3.387601078E-01
1.035178301E+01  -2.278078049E-01
1.035507423E+01  -5.924248695E-02
1.035836544E+01  4.571411386E-02
1.036165666E+01  1.848483682E-01
1.036494788E+01  2.782559097E-01
1.036823909E+01  2.640318274E-01
1.037153031E+01  4.342959821E-01
1.037482153E+01  4.154880941E-01
1.037811274E+01  4.668354690E-01
1.038140396E+01  7.960877419E-01
1.038469518E+01  9.883679748E-01
1.038798639E+01  1.015893459E+00
1.039127761E+01  1.186941504E+00
1.039456882E+01  1.262929320E+00
1.039786004E+01  9.738258123E-01
1.040115126E+01  7.660100460E-01
1.040444247E+01  7.018717527E-01
1.040773369E+01  5.847617984E-01
1.041102491E+01  3.831737339E-01
1.041431612E+01  1.330582350E-01
1.041760734E+01  -1.100336760E-01
1.042089856E+01  -7.226780057E-02
1.042418977E+01  -3.704918176E-02
1.042748099E+01  5.096719041E-02
1.043077220E+01  8.106689900E-02
1.043406342E+01  1.388417035E-01
1.043735464E+01  3.506947458E-01
1.044064585E+01  4.106673002E-01
1.044393707E+01  2.224617153E-01
1.044722829E+01  9.022878855E-02
1.045051950E+01  -6.315172464E-02
1.045381072E+01  -1.126893833E-01
1.045710194E+01  6.085298955E-02
1.046039315E+01  2.325174212E-01
1.046368437E+01  7.314190269E-02
1.046697559E+01  5.324620381E-02
1.047026680E+01  2.188535184E-01
1.047355802E+01  3.053972423E-01
1.047684923E+01  3.553567529E-01
1.048014045E+01  5.698884726E-01
1.048343167E+01  5.092872977E-01
1.048672288E+01  3.996930122E-01
1.049001410E+01  2.450868785E-01
1.049330532E+01  3.792335987E-01
1.049659653E+01  1.280709803E-01
1.049988775E+01  9.141972661E-02
1.050317897E+01  -7.876974344E-02
1.050647018E+01  -7.847791910E-02
1.050976140E+01  7.926001400E-02
1.051305261E+01  1.148789003E-01
1.051634383E+01  1.108551398E-01
1.051963505E+01  -4.775594920E-03
1.052292626E+01  -6.998532917E-03
1.052621748E+01  1.188312545E-01
1.052950870E+01  2.106859833E-01
1.053279991E+01  3.099168837E-01
1.053609113E+01  2.576553524E-01
1.053938235E+01  3.841412961E-01
1.054267356E+01  2.979019582E-01
1.054596478E+01  3.475000560E-01
1.054925600E+01  1.785007566E-01
1.055254721E+01  1.442925185E-01
1.055583843E+01  2.609145045E-01
1.055912964E+01  3.558975458E-01
1.056242086E+01  3.792592883E-01
1.056571208E+01  3.993834257E-01
1.056900329E+01  4.132345915E-01
1.057229451E+01  3.386768401E-01
1.057558573E+01  2.482122332E-01
1.057887694E+01  1.948603094E-01
1.058216816E+01  1.768843085E-01
1.058545938E+01  6.919737905E-02
1.058875059E+01  4.469203576E-02
1.059204181E+01  1.820435822E-01
1.059533302E+01  2.396664023E-01
1.059862424E+01  2.603025138E-01
1.060191546E+01  6.314229220E-02
1.060520667E+01  2.019058466E-01
1.060849789E+01  1.507903337E-01
1.061178911E+01  3.230991066E-01
1.061508032E+01  3.419088423E-01
1.061837154E+01  3.147734702E-01
1.062166276E+01  2.533809543E-01
1.062495397E+01  2.609598637E-01
1.062824519E+01  4.273847938E-01
1.063153641E+01  3.951447606E-01
1.063482762E+01  5.682780743E-01
1.063811884E+01  8.041934371E-01
1.064141005E+01  8.925250769E-01
1.064470127E+01  6.696079373E-01
1.064799249E+01  4.784797728E-01
1.065128370E+01  6.032996178E-01
1.065457492E+01  4.684875309E-01
1.065786614E+01  3.830931187E-01
1.066115735E+01  3.067600131E-01
1.066444857E+01  2.961979806E-01
1.066773979E+01  2.271602899E-01
1.067103100E+01  2.552322745E-01
1.067432222E+01  1.641647965E-01
1.067761343E+01  7.310715038E-03
1.068090465E+01  7.072350383E-02
1.068419587E+01  1.092478335E-01
1.068748708E+01  1.781426370E-01
1.069077830E+01  2.390238643E-01
1.069406952E+01  2.131862342E-01
1.069736073E+01  7.029790431E-02
1.070065195E+01  7.624694705E-02
1.070394317E+01  1.542225331E-01
1.070723438E+01  3.490255177E-01
1.071052560E+01  5.116931796E-01
1.071381682E+01  5.218901634E-01
1.071710803E+01  2.992983758E-01
1.072039925E+01  2.029023170E-01
1.072369046E+01  2.119599581E-01
1.072698168E+01  2.123179585E-01
1.073027290E+01  1.759340167E-01
1.073356411E+01  2.437407225E-01
1.073685533E+01  3.355202973E-01
1.074014655E+01  3.309175670E-01
1.074343776E+01  4.043962955E-01
1.074672898E+01  5.068703294E-01
1.075002020E+01  4.825697541E-01
1.075331141E+01  4.416995049E-01
1.075660263E+01  3.614804149E-01
1.075989384E+01  2.814424038E-01
1.076318506E+01  1.651876271E-01
1.076647628E+01  1.316805254E-03
1.076976749E+01  -9.536191821E-03
1.077305871E+01  7.476613671E-02
1.077634993E+01  1.893745512E-01
1.077964114E+01  1.825790703E-01
1.078293236E+01  2.389856428E-01
1.078622358E+01  2.422710955E-01
1.078951479E+01  4.004938900E-01
1.079280601E+01  4.778533280E-01
1.079609723E+01  6.082289219E-01
1.079938844E+01  5.925486088E-01
1.080267966E+01  5.523834229E-01
1.080597087E+01  2.941866815E-01
1.080926209E+01  2.849910557E-01
1.081255331E+01  4.370024502E-01
1.081584452E+01  6.138559580E-01
1.081913574E+01  6.195743680E-01
1.082242696E+01  5.655770898E-01
1.082571817E+01  3.859363496E-01
1.082900939E+01  3.127130866E-01
1.083230061E+01  2.891612053E-01
1.083559182E+01  2.674571574E-01
1.083888304E+01  2.387738675E-01
1.084217425E+01  3.847768903E-01
1.084546547E+01  5.199422240E-01
1.084875669E+01  4.446437955E-01
1.085204790E+01  2.885516286E-01
1.085533912E+01  -6.521785259E-02
1.085863034E+01  -1.718378812E-01
1.086192155E+01  -1.322838813E-01
1.086521277E+01  1.133696642E-03
1.086850399E+01  7.960873842E-02
1.087179520E+01  5.117211491E-02
1.087508642E+01  -4.326700792E-02
1.087837764E+01  9.595428407E-02
1.088166885E+01  3.210043907E-01
1.088496007E+01  4.206971228E-01
1.088825128E+01  5.572785735E-01
1.089154250E+01  4.860827625E-01
1.089483372E+01  4.387346804E-01
1.089812493E+01  3.002757132E-01
1.090141615E+01  3.902681172E-01
1.090470737E+01  4.794574380E-01
1.090799858E+01  4.418588281E-01
1.091128980E+01  4.398222864E-01
1.091458102E+01  4.323764145E-01
1.091787223E+01  3.872359395E-01
1.092116345E+01  3.705156744E-01
1.092445466E+01  4.326226115E-01
1.092774588E+01  3.733800352E-01
1.093103710E+01  2.491583675E-01
1.093432831E+01  1.604058743E-01
1.093761953E+01  2.721289396E-01
1.094091075E+01  3.309600353E-01
1.094420196E+01  3.005363345E-01
1.094749318E+01  3.473351002E-01
1.095078440E+01  4.587887824E-01
1.095407561E+01  5.221875906E-01
1.095736683E+01  5.865467191E-01
1.096065805E+01  6.306548715E-01
1.096394926E+01  5.656290650E-01
1.096724048E+01  4.330080152E-01
1.097053169E+01  4.874728918E-01
1.097382291E+01  4.287018478E-01
1.097711413E+01  3.080204427E-01
1.098040534E+01  1.375440806E-01
1.098369656E+01  1.719743311E-01
1.098698778E+01  3.123313189E-01
1.099027899E+01  3.071313202E-01
1.099357021E+01  2.236648500E-01
1.099686143E+01  1.940457225E-01
1.100015264E+01  2.884238064E-01
1.100344386E+01  3.329533637E-01
1.100673507E+01  3.148061931E-01
1.101002629E+01  2.166499197E-01
1.101331751E+01  5.437925458E-01
1.101660872E+01  6.410396695E-01
1.101989994E+01  6.140755415E-01
1.102319116E+01  4.723368883E-01
1.102648237E+01  4.201351106E-01
1.102977359E+01  4.966712296E-01
1.103306481E+01  2.679207027E-01
1.103635602E+01  5.554772913E-02
1.103964724E+01  1.394776348E-02
1.104293846E+01  2.007880509E-01
1.104622967E+01  3.023903370E-01
1.104952089E+01  3.105659485E-01
1.105281210E+01  3.200831115E-01
1.105610332E+01  3.402397633E-01
1.105939454E+01  2.373439074E-01
1.106268575E+01  1.251180470E-01
1.106597697E+01  9.069064260E-02
1.106926819E+01  1.897513121E-01
1.107255940E+01  2.367711365E-01
1.107585062E+01  2.534956634E-01
1.107914184E+01  2.868674994E-01
1.108243305E+01  2.356596887E-01
1.108572427E+01  2.896008790E-01
1.108901548E+01  3.164669275E-01
1.109230670E+01  4.455930591E-01
1.109559792E+01  3.259155154E-01
1.109888913E+01  2.683023810E-01
1.110218035E+01  2.003916651E-01
1.110547157E+01  2.170375288E-01
1.110876278E+01  1.965996176E-01
1.111205400E+01  3.379398584E-01
1.111534522E+01  5.008831620E-01
