# == pyFAI calibration ==
# Distance Sample to Detector: 0.38015043260781645 m
# PONI: 3.814e-02, 1.536e-01 m
# Rotations: -0.000107 0.002134 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 380.151 mm
# Center: x=2793.866, y=708.229 pix
# Tilt: 0.122 deg  TiltPlanRot: 87.125 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 5.500e-05, 5.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.832e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
1.020696949E+01  6.380647421E-01
1.021026071E+01  9.397329092E-01
1.021355192E+01  1.325559974E+00
1.021684314E+01  1.473176837E+00
1.022013436E+01  1.328400016E+00
1.022342557E+01  1.189284682E+00
1.022671679E+01  5.492183566E-01
1.023000800E+01  -1.101187766E-01
1.023329922E+01  -7.735105604E-02
1.023659044E+01  -1.229056790E-01
1.023988165E+01  -3.009667993E-01
1.024317287E+01  -5.207983851E-01
1.024646409E+01  -2.313700467E-01
1.024975530E+01  1.056224033E-01
1.025304652E+01  7.545045763E-02
1.025633774E+01  8.417352103E-03
1.025962895E+01  6.124834344E-02
1.026292017E+01  9.152162075E-02
1.026621138E+01  1.274470091E-01
1.026950260E+01  -7.574482355E-03
1.027279382E+01  -1.520071030E-01
1.027608503E+01  -1.476567588E-03
1.027937625E+01  -3.427313641E-02
1.028266747E+01  -1.049603987E-02
1.028595868E+01  1.511591524E-01
1.028924990E+01  1.181804761E-01
1.029254112E+01  -2.043517865E-02
1.029583233E+01  2.184967846E-01
1.029912355E+01  2.832232118E-01
1.030241477E+01  1.952790767E-01
1.030570598E+01  3.741179407E-02
1.030899720E+01  -4.276847839E-02
1.031228841E+01  -5.163385067E-03
1.031557963E+01  2.248701602E-01
1.031887085E+01  4.171099961E-01
1.032216206E+01  2.448834032E-01
1.032545328E+01  1.246270910E-01
1.032874450E+01  4.358908534E-02
1.033203571E+01  1.792231351E-01
1.033532693E+01  4.692759365E-03
1.033861815E+01  9.814774245E-02
1.034190936E+01  -6.326882541E-02
1.034520058E+01  -8.266603947E-02
1.034849179E+01  -5.454022288E-01
1.035178301E+01  -2.964369059E-01
1.035507423E+01  -2.041537613E-01
1.035836544E+01  -5.778452847E-03
1.036165666E+01  1.007618234E-01
1.036494788E+01  3.022879958E-01
1.036823909E+01  1.484213173E-01
1.037153031E+01  4.833662808E-01
1.037482153E+01  5.006362200E-01
1.037811274E+01  4.947375655E-01
1.038140396E+01  4.506883323E-01
1.038469518E+01  5.625775456E-01
1.038798639E+01  7.253749967E-01
1.039127761E+01  1.104740262E+00
1.039456882E+01  1.185812235E+00
1.039786004E+01  7.579926252E-01
1.040115126E+01  6.284731030E-01
1.040444247E+01  5.220968723E-01
1.040773369E+01  5.525019169E-01
1.041102491E+01  4.685190916E-01
1.041431612E+01  3.434560895E-01
1.041760734E+01  6.310796831E-03
1.042089856E+01  -7.374265790E-02
1.042418977E+01  -2.940139920E-02
1.042748099E+01  1.784715354E-01
1.043077220E+01  3.379697502E-01
1.043406342E+01  2.909663320E-01
1.043735464E+01  6.961010396E-02
1.044064585E+01  2.347146533E-02
1.044393707E+01  2.014267147E-01
1.044722829E+01  1.152049229E-01
1.045051950E+01  -1.061207652E-01
1.045381072E+01  -2.231675088E-01
1.045710194E+01  -1.422720253E-01
1.046039315E+01  -1.816036366E-02
1.046368437E+01  -3.657989949E-02
1.046697559E+01  -6.199299544E-02
1.047026680E+01  1.072692424E-01
1.047355802E+01  2.097863406E-01
1.047684923E+01  1.643904001E-01
1.048014045E+01  1.415438354E-01
1.048343167E+01  3.230171800E-01
1.048672288E+01  4.186260998E-01
1.049001410E+01  3.997117281E-01
1.049330532E+01  4.289064109E-01
1.049659653E+01  4.997906685E-01
1.049988775E+01  6.630446911E-01
1.050317897E+01  5.255880952E-01
1.050647018E+01  3.127737343E-01
1.050976140E+01  1.759754121E-01
1.051305261E+01  1.758260429E-01
1.051634383E+01  1.576315761E-01
1.051963505E+01  -3.670636937E-02
1.052292626E+01  4.039939493E-02
1.052621748E+01  4.395290837E-02
1.052950870E+01  3.275602758E-01
1.053279991E+01  3.892657757E-01
1.053609113E+01  5.334780812E-01
1.053938235E+01  4.838920832E-01
1.054267356E+01  5.349504948E-01
1.054596478E+01  6.121188402E-01
1.054925600E+01  5.809220076E-01
1.055254721E+01  4.036135972E-01
