# == pyFAI calibration ==
# Distance Sample to Detector: 0.38015043260781645 m
# PONI: 3.814e-02, 1.536e-01 m
# Rotations: -0.000107 0.002134 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 380.151 mm
# Center: x=2793.866, y=708.229 pix
# Tilt: 0.122 deg  TiltPlanRot: 87.125 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 5.500e-05, 5.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.832e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
1.020696949E+01  5.211567879E-01
1.021026071E+01  9.240533710E-01
1.021355192E+01  1.630264521E+00
1.021684314E+01  1.785059094E+00
1.022013436E+01  1.326492786E+00
1.022342557E+01  9.692662954E-01
1.022671679E+01  4.577567875E-01
1.023000800E+01  -4.525720328E-02
1.023329922E+01  1.401601881E-01
1.023659044E+01  2.175806165E-01
1.023988165E+01  -1.215958670E-01
1.024317287E+01  -6.225437522E-01
1.024646409E+01  -4.601761699E-01
1.024975530E+01  -2.498204559E-01
1.025304652E+01  -6.480567157E-02
1.025633774E+01  -3.138554841E-02
1.025962895E+01  5.805005431E-01
1.026292017E+01  6.685275435E-01
1.026621138E+01  3.851326108E-01
1.026950260E+01  1.295225322E-01
1.027279382E+01  2.054396272E-01
1.027608503E+01  2.384960204E-01
1.027937625E+01  -1.231449377E-02
1.028266747E+01  -3.858018294E-02
1.028595868E+01  7.570607960E-02
1.028924990E+01  1.510340422E-01
1.029254112E+01  -1.123726442E-01
1.029583233E+01  -9.569887072E-02
1.029912355E+01  8.287006058E-03
1.030241477E+01  -2.810110152E-02
1.030570598E+01  -1.951290369E-01
1.030899720E+01  -1.535177231E-03
1.031228841E+01  2.879731953E-01
1.031557963E+01  5.014832616E-01
1.031887085E+01  3.838929832E-01
1.032216206E+01  3.973252475E-01
1.032545328E+01  6.767080426E-01
1.032874450E+01  8.651177287E-01
1.033203571E+01  5.613512397E-01
1.033532693E+01  1.837982386E-01
1.033861815E+01  -1.422607303E-01
1.034190936E+01  -1.869631559E-01
1.034520058E+01  -1.309321523E-01
1.034849179E+01  -3.385773003E-01
1.035178301E+01  -3.240787089E-01
1.035507423E+01  -3.010494411E-01
1.035836544E+01  -1.150361374E-01
1.036165666E+01  1.293945611E-01
1.036494788E+01  2.929706573E-01
1.036823909E+01  2.453923672E-01
1.037153031E+01  3.935388029E-01
1.037482153E+01  5.509263277E-01
1.037811274E+01  6.056886911E-01
1.038140396E+01  9.684585929E-01
1.038469518E+01  8.250162601E-01
1.038798639E+01  9.095642567E-01
1.039127761E+01  1.328207731E+00
1.039456882E+01  1.496552706E+00
1.039786004E+01  1.086924553E+00
1.040115126E+01  8.099066019E-01
1.040444247E+01  6.172856092E-01
1.040773369E+01  6.396347880E-01
1.041102491E+01  4.869278371E-01
1.041431612E+01  2.806158662E-01
1.041760734E+01  9.768260270E-02
1.042089856E+01  1.470245421E-01
1.042418977E+01  1.939407289E-01
1.042748099E+01  1.402394325E-01
1.043077220E+01  1.629765332E-01
1.043406342E+01  6.943505257E-02
1.043735464E+01  5.764299259E-02
1.044064585E+01  1.135176271E-01
1.044393707E+01  2.221394926E-01
1.044722829E+01  1.340706497E-01
1.045051950E+01  7.081795484E-02
1.045381072E+01  6.862214953E-02
1.045710194E+01  2.305152267E-02
1.046039315E+01  -1.107732281E-01
1.046368437E+01  -1.381129622E-01
1.046697559E+01  3.469729796E-02
1.047026680E+01  2.791756392E-01
1.047355802E+01  4.677346051E-01
1.047684923E+01  5.533379912E-01
1.048014045E+01  5.788113475E-01
1.048343167E+01  4.445917308E-01
1.048672288E+01  2.862113416E-01
1.049001410E+01  1.703611761E-01
1.049330532E+01  2.086645663E-01
1.049659653E+01  6.276405603E-02
1.049988775E+01  4.306237698E-01
1.050317897E+01  5.928475261E-01
1.050647018E+01  5.711135864E-01
1.050976140E+01  4.120065272E-01
1.051305261E+01  2.731662691E-01
1.051634383E+01  1.509674639E-01
1.051963505E+01  -1.412729733E-03
1.052292626E+01  -5.043910816E-02
1.052621748E+01  -7.701085508E-02
1.052950870E+01  2.147249877E-01
1.053279991E+01  4.375066459E-01
1.053609113E+01  4.894120693E-01
1.053938235E+01  4.803869128E-01
1.054267356E+01  3.164025545E-01
1.054596478E+01  4.016912878E-01
1.054925600E+01  3.053372502E-01
1.055254721E+01  2.611217499E-01
1.055583843E+01  1.641665101E-01
1.055912964E+01  1.853069663E-01
1.056242086E+01  2.623593807E-01
1.056571208E+01  2.444404811E-01
1.056900329E+01  2.551639974E-01
1.057229451E+01  2.037851065E-01
1.057558573E+01  5.455362052E-02
1.057887694E+01  2.843221277E-02
1.058216816E+01  7.157661766E-02
1.058545938E+01  3.290514648E-01
1.058875059E+01  3.901457787E-01
1.059204181E+01  3.084890544E-01
1.059533302E+01  1.610977799E-01
1.059862424E+01  3.921087086E-02
1.060191546E+01  -1.285855323E-01
1.060520667E+01  1.410434991E-01
1.060849789E+01  2.985934019E-01
1.061178911E+01  5.129970908E-01
1.061508032E+01  5.344064832E-01
1.061837154E+01  4.885442257E-01
1.062166276E+01  4.449540973E-01
1.062495397E+01  5.060869455E-01
1.062824519E+01  6.394917965E-01
1.063153641E+01  6.288011670E-01
1.063482762E+01  6.359571218E-01
1.063811884E+01  7.893318534E-01
1.064141005E+01  9.809553623E-01
1.064470127E+01  1.112396955E+00
1.064799249E+01  8.512239456E-01
1.065128370E+01  6.603904963E-01
1.065457492E+01  3.918491602E-01
1.065786614E+01  3.711894155E-01
1.066115735E+01  2.120642364E-01
1.066444857E+01  2.296716720E-01
1.066773979E+01  2.530775070E-01
1.067103100E+01  3.787361681E-01
1.067432222E+01  3.616784811E-01
1.067761343E+01  1.672283560E-01
1.068090465E+01  2.657931149E-01
1.068419587E+01  2.934325635E-01
1.068748708E+01  3.102285862E-01
1.069077830E+01  -3.301655501E-02
1.069406952E+01  -9.771118313E-02
1.069736073E+01  -6.083042547E-02
1.070065195E+01  2.620189488E-01
1.070394317E+01  5.205605626E-01
1.070723438E+01  5.589388609E-01
1.071052560E+01  5.535044670E-01
1.071381682E+01  6.210995317E-01
1.071710803E+01  3.968598843E-01
1.072039925E+01  3.517807424E-01
1.072369046E+01  2.563215792E-01
1.072698168E+01  2.350984514E-01
1.073027290E+01  1.836339235E-01
1.073356411E+01  1.202342585E-01
1.073685533E+01  2.079334408E-01
1.074014655E+01  2.028955668E-01
1.074343776E+01  4.085612297E-01
1.074672898E+01  5.978152752E-01
1.075002020E+01  5.112414956E-01
1.075331141E+01  4.324965179E-01
1.075660263E+01  3.123947978E-01
1.075989384E+01  3.849769235E-01
1.076318506E+01  1.811029315E-01
1.076647628E+01  -6.035263836E-02
1.076976749E+01  3.876681998E-02
1.077305871E+01  1.279343367E-01
1.077634993E+01  2.222510725E-01
1.077964114E+01  2.906334698E-01
1.078293236E+01  3.650024235E-01
1.078622358E+01  5.140264630E-01
1.078951479E+01  5.270038247E-01
1.079280601E+01  5.771912336E-01
1.079609723E+01  5.686784983E-01
1.079938844E+01  4.545596242E-01
1.080267966E+01  4.326986372E-01
1.080597087E+01  3.231584132E-01
1.080926209E+01  5.802369714E-01
1.081255331E+01  6.022773385E-01
1.081584452E+01  6.795585752E-01
1.081913574E+01  5.051706433E-01
1.082242696E+01  4.455842376E-01
1.082571817E+01  3.209288120E-01
1.082900939E+01  3.650024533E-01
1.083230061E+01  3.110497892E-01
1.083559182E+01  4.176230133E-01
1.083888304E+01  4.397465289E-01
1.084217425E+01  4.983626902E-01
1.084546547E+01  4.645005167E-01
1.084875669E+01  3.427738249E-01
1.085204790E+01  3.159007132E-01
1.085533912E+01  1.051228195E-01
1.085863034E+01  5.338092893E-02
1.086192155E+01  1.201776341E-01
1.086521277E+01  2.084176689E-01
1.086850399E+01  1.922533363E-01
1.087179520E+01  6.511189789E-02
1.087508642E+01  -1.672717184E-02
1.087837764E+01  -3.977150470E-02
1.088166885E+01  1.225044876E-01
1.088496007E+01  2.551908493E-01
1.088825128E+01  5.083640218E-01
1.089154250E+01  4.619775712E-01
1.089483372E+01  4.944698811E-01
1.089812493E+01  3.547149599E-01
1.090141615E+01  3.099993467E-01
1.090470737E+01  3.474248052E-01
1.090799858E+01  3.809996247E-01
1.091128980E+01  3.458616734E-01
1.091458102E+01  2.347517461E-01
1.091787223E+01  2.674947083E-01
1.092116345E+01  4.261844158E-01
1.092445466E+01  5.082710981E-01
1.092774588E+01  3.898476362E-01
1.093103710E+01  3.315925002E-01
1.093432831E+01  2.639724016E-01
1.093761953E+01  2.226558477E-01
1.094091075E+01  2.185740173E-01
1.094420196E+01  9.680458158E-02
1.094749318E+01  1.116516963E-01
1.095078440E+01  3.006417453E-01
1.095407561E+01  3.026480973E-01
1.095736683E+01  3.311558962E-01
1.096065805E+01  2.793587446E-01
1.096394926E+01  4.089320302E-01
1.096724048E+01  4.319304526E-01
1.097053169E+01  4.970248342E-01
1.097382291E+01  4.817296863E-01
1.097711413E+01  3.405220509E-01
1.098040534E+01  1.724990308E-01
1.098369656E+01  4.758677632E-02
1.098698778E+01  1.157934591E-01
1.099027899E+01  1.127091050E-01
1.099357021E+01  3.223132491E-01
1.099686143E+01  3.750105798E-01
1.100015264E+01  4.287451208E-01
1.100344386E+01  2.897029221E-01
1.100673507E+01  4.156405032E-01
1.101002629E+01  5.005824566E-01
1.101331751E+01  5.772766471E-01
1.101660872E+01  5.487150550E-01
1.101989994E+01  5.376287103E-01
1.102319116E+01  6.811072230E-01
1.102648237E+01  4.754989445E-01
1.102977359E+01  3.707570136E-01
1.103306481E+01  1.494952589E-01
1.103635602E+01  5.407306179E-02
1.103964724E+01  3.876866400E-02
1.104293846E+01  1.658363491E-01
1.104622967E+01  2.879491150E-01
1.104952089E+01  3.893707991E-01
1.105281210E+01  5.060821772E-01
1.105610332E+01  4.104437232E-01
1.105939454E+01  3.968905807E-01
1.106268575E+01  1.798208952E-01
1.106597697E+01  1.916237324E-01
1.106926819E+01  1.345656216E-01
1.107255940E+01  2.080321163E-01
1.107585062E+01  2.356277257E-01
1.107914184E+01  3.134189248E-01
1.108243305E+01  2.923235297E-01
1.108572427E+01  2.555601895E-01
1.108901548E+01  2.128640562E-01
1.109230670E+01  3.495628238E-01
1.109559792E+01  2.651352882E-01
1.109888913E+01  2.474568635E-01
1.110218035E+01  2.118842900E-01
1.110547157E+01  2.424975485E-01
1.110876278E+01  2.710175514E-01
1.111205400E+01  5.032035708E-01
1.111534522E+01  5.662063360E-01
1.111863643E+01  4.945815504E-01
1.112192765E+01  2.891171277E-01
1.112521887E+01  3.118624091E-01
1.112851008E+01  3.622036278E-01
1.113180130E+01  4.864428341E-01
1.113509251E+01  5.007747412E-01
1.113838373E+01  4.236035049E-01
1.114167495E+01  3.628242314E-01
1.114496616E+01  2.445349097E-01
1.114825738E+01  1.254706681E-01
1.115154860E+01  -3.189163283E-02
1.115483981E+01  2.635429986E-02
1.115813103E+01  1.428179145E-01
1.116142225E+01  1.785936803E-01
1.116471346E+01  1.846707463E-01
1.116800468E+01  2.717295885E-01
1.117129589E+01  3.548874259E-01
1.117458711E+01  2.882881761E-01
1.117787833E+01  2.798908353E-01
1.118116954E+01  3.052124977E-01
1.118446076E+01  3.782928586E-01
1.118775198E+01  4.029469192E-01
1.119104319E+01  3.700085580E-01
1.119433441E+01  2.777378857E-01
1.119762563E+01  2.202773690E-01
1.120091684E+01  1.907066703E-01
1.120420806E+01  1.037181616E-01
1.120749928E+01  8.098769188E-02
1.121079049E+01  1.220864430E-01
1.121408171E+01  2.595092654E-01
1.121737292E+01  2.424829304E-01
1.122066414E+01  3.440426886E-01
1.122395536E+01  3.809335232E-01
1.122724657E+01  2.753499746E-01
1.123053779E+01  2.235229909E-01
1.123382901E+01  3.277932703E-01
1.123712022E+01  5.489056706E-01
1.124041144E+01  5.108929873E-01
1.124370266E+01  4.376550317E-01
1.124699387E+01  2.266744524E-01
1.125028509E+01  1.788772643E-01
1.125357630E+01  1.170895919E-01
1.125686752E+01  1.209734604E-01
1.126015874E+01  1.363245547E-01
1.126344995E+01  9.167509526E-02
1.126674117E+01  2.355995029E-02
1.127003239E+01  1.271388493E-02
1.127332360E+01  -5.062481388E-02
1.127661482E+01  1.360488385E-01
1.127990604E+01  2.692465186E-01
1.128319725E+01  2.730828822E-01
1.128648847E+01  2.037229985E-01
1.128977969E+01  2.018818557E-01
1.129307090E+01  2.847993374E-01
1.129636212E+01  1.830846965E-01
1.129965333E+01  6.790459901E-02
1.130294455E+01  -5.544882733E-03
1.130623577E+01  1.009229496E-01
1.130952698E+01  9.971065819E-02
1.131281820E+01  7.463974506E-02
1.131610942E+01  1.361506730E-01
1.131940063E+01  2.489080876E-01
1.132269185E+01  3.057411015E-01
1.132598307E+01  3.853566349E-01
1.132927428E+01  4.637852311E-01
1.133256550E+01  5.965061188E-01
1.133585671E+01  6.463323832E-01
1.133914793E+01  6.086275578E-01
1.134243915E+01  4.330376983E-01
1.134573036E+01  3.735646605E-01
1.134902158E+01  2.985844016E-01
1.135231280E+01  3.005434573E-01
1.135560401E+01  2.506120205E-01
1.135889523E+01  2.526035309E-01
1.136218645E+01  2.841717005E-01
1.136547766E+01  2.843292952E-01
1.136876888E+01  3.472948074E-01
1.137206010E+01  1.703036577E-01
1.137535131E+01  2.510263026E-01
1.137864253E+01  3.906734288E-01
1.138193374E+01  5.250287652E-01
1.138522496E+01  4.178742170E-01
1.138851618E+01  3.801175356E-01
1.139180739E+01  4.023806751E-01
1.139509861E+01  5.270004869E-01
1.139838983E+01  5.153977871E-01
1.140168104E+01  3.676167727E-01
1.140497226E+01  1.901205033E-01
1.140826348E+01  4.955703765E-02
1.141155469E+01  9.209894575E-03
1.141484591E+01  3.086211719E-02
1.141813712E+01  2.619645372E-02
1.142142834E+01  1.238518208E-01
1.142471956E+01  3.239214122E-01
1.142801077E+01  3.388883471E-01
1.143130199E+01  4.062126279E-01
1.143459321E+01  2.687290311E-01
1.143788442E+01  2.972765863E-01
1.144117564E+01  2.794022560E-01
1.144446686E+01  3.709287345E-01
1.144775807E+01  2.641252577E-01
1.145104929E+01  1.217907220E-01
1.145434051E+01  5.837459862E-02
1.145763172E+01  1.088748798E-01
1.146092294E+01  2.232771367E-01
1.146421415E+01  3.163153529E-01
1.146750537E+01  3.211523294E-01
1.147079659E+01  2.386141419E-01
1.147408780E+01  3.013593256E-01
1.147737902E+01  4.949437678E-01
1.148067024E+01  6.051171422E-01
