# == pyFAI calibration ==
# Distance Sample to Detector: 0.38015043260781645 m
# PONI: 3.814e-02, 1.536e-01 m
# Rotations: -0.000107 0.002134 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 380.151 mm
# Center: x=2793.866, y=708.229 pix
# Tilt: 0.122 deg  TiltPlanRot: 87.125 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 5.500e-05, 5.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.832e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
1.020696949E+01  7.036282420E-01
1.021026071E+01  9.232739210E-01
1.021355192E+01  1.338899255E+00
1.021684314E+01  1.451435208E+00
1.022013436E+01  1.304257989E+00
1.022342557E+01  1.252042651E+00
1.022671679E+01  8.427337408E-01
1.023000800E+01  4.114591181E-01
1.023329922E+01  5.273691416E-01
1.023659044E+01  2.683886588E-01
1.023988165E+01  -3.824289143E-02
1.024317287E+01  -4.589984119E-01
1.024646409E+01  -2.361313552E-01
1.024975530E+01  -4.862760007E-02
1.025304652E+01  2.893610299E-01
1.025633774E+01  3.819601536E-01
1.025962895E+01  4.721037447E-01
1.026292017E+01  3.162868619E-01
1.026621138E+01  3.067181706E-01
1.026950260E+01  8.795539290E-02
1.027279382E+01  -1.743583824E-03
1.027608503E+01  -1.067888290E-01
1.027937625E+01  -1.448502690E-01
1.028266747E+01  -6.390669197E-02
1.028595868E+01  -7.286011707E-03
1.028924990E+01  -5.777067319E-02
1.029254112E+01  1.143413261E-01
1.029583233E+01  1.957904547E-01
1.029912355E+01  -2.146283984E-01
1.030241477E+01  -3.527470827E-01
1.030570598E+01  -2.503730953E-01
1.030899720E+01  -1.188333780E-01
1.031228841E+01  -7.702872902E-02
1.031557963E+01  -1.396427155E-01
1.031887085E+01  4.811366275E-02
1.032216206E+01  1.374739110E-01
1.032545328E+01  5.074694157E-01
1.032874450E+01  7.877346277E-01
1.033203571E+01  6.719410419E-01
1.033532693E+01  3.434105515E-01
1.033861815E+01  1.871208400E-01
1.034190936E+01  1.241162792E-01
1.034520058E+01  7.245851308E-02
1.034849179E+01  -2.554468997E-02
1.035178301E+01  1.084554642E-01
1.035507423E+01  3.721848130E-02
1.035836544E+01  -1.504809707E-01
1.036165666E+01  -8.215340227E-02
1.036494788E+01  3.423797712E-02
1.036823909E+01  -5.861762445E-03
1.037153031E+01  2.009536028E-01
1.037482153E+01  2.327872515E-01
1.037811274E+01  8.079081029E-02
1.038140396E+01  2.366958261E-01
1.038469518E+01  5.833077431E-01
1.038798639E+01  1.133677244E+00
1.039127761E+01  1.340129495E+00
1.039456882E+01  1.122000933E+00
1.039786004E+01  6.252613068E-01
1.040115126E+01  7.280264497E-01
1.040444247E+01  5.911992788E-01
1.040773369E+01  3.472118080E-01
