# == pyFAI calibration ==
# Distance Sample to Detector: 0.38015043260781645 m
# PONI: 3.814e-02, 1.536e-01 m
# Rotations: -0.000107 0.002134 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 380.151 mm
# Center: x=2793.866, y=708.229 pix
# Tilt: 0.122 deg  TiltPlanRot: 87.125 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 5.500e-05, 5.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.832e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
1.020696949E+01  6.931070685E-01
1.021026071E+01  2.351249605E-01
1.021355192E+01  1.000730395E+00
1.021684314E+01  1.462211013E+00
1.022013436E+01  1.332118511E+00
1.022342557E+01  1.171723008E+00
1.022671679E+01  1.182524323E+00
1.023000800E+01  6.168609262E-01
1.023329922E+01  2.452538759E-01
1.023659044E+01  -5.120311975E-01
1.023988165E+01  -5.708733797E-01
1.024317287E+01  -3.658073246E-01
1.024646409E+01  1.166453026E-02
1.024975530E+01  -7.706440240E-02
1.025304652E+01  1.053033620E-01
1.025633774E+01  4.461166561E-01
1.025962895E+01  4.095359743E-01
1.026292017E+01  2.290380746E-01
1.026621138E+01  1.937102526E-01
1.026950260E+01  -1.030295566E-01
1.027279382E+01  -2.494082153E-01
1.027608503E+01  -2.686219513E-01
1.027937625E+01  -1.971650273E-01
1.028266747E+01  -5.401270837E-02
1.028595868E+01  3.670972213E-02
1.028924990E+01  3.202852979E-02
1.029254112E+01  9.254594892E-02
1.029583233E+01  3.233403563E-01
1.029912355E+01  2.941066921E-01
1.030241477E+01  6.168184429E-02
1.030570598E+01  -4.058410600E-02
1.030899720E+01  2.662069164E-02
1.031228841E+01  3.463724628E-02
1.031557963E+01  1.425783336E-01
1.031887085E+01  2.509033680E-01
1.032216206E+01  3.955848217E-01
1.032545328E+01  3.427768648E-01
1.032874450E+01  3.718503714E-01
1.033203571E+01  2.141092420E-01
1.033532693E+01  -8.237315714E-02
1.033861815E+01  -1.231629103E-01
1.034190936E+01  -8.015806228E-02
1.034520058E+01  -2.566942247E-03
1.034849179E+01  -2.229747027E-01
1.035178301E+01  2.375967428E-02
1.035507423E+01  -4.376708996E-03
1.035836544E+01  5.642661825E-02
1.036165666E+01  -1.485887021E-01
1.036494788E+01  -1.302669942E-01
1.036823909E+01  -3.750470877E-01
1.037153031E+01  1.200958788E-01
1.037482153E+01  1.713081449E-01
1.037811274E+01  3.964588344E-01
1.038140396E+01  5.890952945E-01
1.038469518E+01  8.152824640E-01
1.038798639E+01  9.573560953E-01
1.039127761E+01  1.139274001E+00
1.039456882E+01  1.115415454E+00
1.039786004E+01  8.016718030E-01
1.040115126E+01  9.224041104E-01
1.040444247E+01  8.799006343E-01
1.040773369E+01  8.380787969E-01
1.041102491E+01  5.374667645E-01
1.041431612E+01  3.250381947E-01
1.041760734E+01  1.299381703E-01
1.042089856E+01  2.911705077E-01
1.042418977E+01  3.739751577E-01
1.042748099E+01  2.481324226E-01
1.043077220E+01  2.733789384E-01
1.043406342E+01  2.790914178E-01
1.043735464E+01  2.971984446E-01
1.044064585E+01  2.497661859E-01
1.044393707E+01  3.368955553E-01
1.044722829E+01  3.619021177E-01
1.045051950E+01  1.319467276E-01
1.045381072E+01  -5.215466022E-02
1.045710194E+01  -1.712550968E-01
1.046039315E+01  6.646250933E-02
1.046368437E+01  -5.076086894E-02
1.046697559E+01  -1.859802008E-01
1.047026680E+01  -1.802025586E-01
1.047355802E+01  4.249943420E-02
1.047684923E+01  5.734180808E-01
1.048014045E+01  7.089925408E-01
1.048343167E+01  5.539447665E-01
1.048672288E+01  2.077215463E-01
1.049001410E+01  3.621880412E-01
1.049330532E+01  5.657780766E-01
1.049659653E+01  4.960542619E-01
1.049988775E+01  5.648416877E-01
1.050317897E+01  5.197420120E-01
1.050647018E+01  3.616115749E-01
1.050976140E+01  2.271851748E-01
1.051305261E+01  1.598003507E-01
1.051634383E+01  2.406666428E-01
1.051963505E+01  1.308091432E-01
1.052292626E+01  1.126229614E-01
1.052621748E+01  7.242567837E-02
1.052950870E+01  1.624083966E-01
1.053279991E+01  3.382858634E-01
1.053609113E+01  2.539564371E-01
1.053938235E+01  2.673719823E-01
1.054267356E+01  2.014680058E-01
1.054596478E+01  2.656237185E-01
1.054925600E+01  3.919143379E-01
1.055254721E+01  3.862809241E-01
1.055583843E+01  2.810379565E-01
1.055912964E+01  7.979420573E-02
1.056242086E+01  7.818477601E-02
1.056571208E+01  2.013794631E-01
1.056900329E+01  3.963471055E-01
1.057229451E+01  2.960898578E-01
1.057558573E+01  1.589065939E-01
1.057887694E+01  1.184883043E-01
1.058216816E+01  2.162467837E-01
1.058545938E+01  2.452802211E-01
1.058875059E+01  2.362417579E-01
1.059204181E+01  4.193746746E-01
1.059533302E+01  3.305143416E-01
1.059862424E+01  7.113526016E-02
1.060191546E+01  -1.465620697E-01
1.060520667E+01  1.539382190E-01
1.060849789E+01  3.350494206E-01
1.061178911E+01  4.898155928E-01
1.061508032E+01  3.978193700E-01
1.061837154E+01  3.863518834E-01
1.062166276E+01  3.253907561E-01
1.062495397E+01  2.992205024E-01
1.062824519E+01  4.564291835E-01
1.063153641E+01  5.395399928E-01
1.063482762E+01  5.383793712E-01
1.063811884E+01  5.680095553E-01
1.064141005E+01  5.114220977E-01
1.064470127E+01  5.429078937E-01
1.064799249E+01  5.727808475E-01
1.065128370E+01  6.707373857E-01
1.065457492E+01  4.343624115E-01
1.065786614E+01  4.445282221E-01
1.066115735E+01  4.493895769E-01
1.066444857E+01  4.507171214E-01
1.066773979E+01  3.964488804E-01
1.067103100E+01  3.641258776E-01
1.067432222E+01  2.828119099E-01
1.067761343E+01  5.569056422E-02
1.068090465E+01  1.554725170E-01
1.068419587E+01  1.453582942E-01
1.068748708E+01  3.161662221E-01
1.069077830E+01  3.214564621E-01
1.069406952E+01  4.003610611E-01
1.069736073E+01  2.416726798E-01
1.070065195E+01  2.368422002E-01
1.070394317E+01  3.465157151E-01
1.070723438E+01  3.722849190E-01
1.071052560E+01  3.462660611E-01
1.071381682E+01  3.258652091E-01
1.071710803E+01  4.649224877E-01
1.072039925E+01  4.803944528E-01
1.072369046E+01  3.478333950E-01
1.072698168E+01  3.284174204E-01
1.073027290E+01  2.970581651E-01
1.073356411E+01  2.622048259E-01
1.073685533E+01  2.429603487E-01
1.074014655E+01  2.149098217E-01
1.074343776E+01  3.212048411E-01
1.074672898E+01  2.784653604E-01
1.075002020E+01  1.034451798E-01
1.075331141E+01  6.449087709E-02
1.075660263E+01  2.754682004E-01
1.075989384E+01  4.390977621E-01
1.076318506E+01  3.620116413E-01
1.076647628E+01  7.963509113E-02
1.076976749E+01  4.929793999E-02
1.077305871E+01  -1.331344694E-01
1.077634993E+01  1.991344430E-02
1.077964114E+01  6.324937940E-02
1.078293236E+01  1.784109324E-01
1.078622358E+01  1.183276623E-01
1.078951479E+01  2.770738304E-01
1.079280601E+01  4.019607008E-01
1.079609723E+01  5.516101718E-01
1.079938844E+01  5.791645050E-01
1.080267966E+01  5.855340362E-01
1.080597087E+01  4.129525423E-01
1.080926209E+01  4.032988250E-01
1.081255331E+01  4.021832049E-01
1.081584452E+01  5.089809895E-01
1.081913574E+01  4.851507843E-01
1.082242696E+01  5.580143929E-01
1.082571817E+01  4.350959659E-01
1.082900939E+01  4.095603526E-01
1.083230061E+01  3.186577559E-01
1.083559182E+01  3.522839248E-01
1.083888304E+01  4.197129905E-01
1.084217425E+01  4.584465325E-01
1.084546547E+01  4.097520411E-01
1.084875669E+01  3.643661439E-01
1.085204790E+01  3.099406660E-01
1.085533912E+01  2.429811507E-01
1.085863034E+01  1.554748137E-02
1.086192155E+01  -6.464556605E-02
1.086521277E+01  -9.422799200E-02
1.086850399E+01  7.638582587E-02
1.087179520E+01  1.670432538E-01
1.087508642E+01  1.687840223E-01
1.087837764E+01  2.589575052E-01
1.088166885E+01  3.947065771E-01
1.088496007E+01  4.958062172E-01
1.088825128E+01  5.507099628E-01
1.089154250E+01  4.210431874E-01
1.089483372E+01  4.154218733E-01
1.089812493E+01  3.066114783E-01
1.090141615E+01  2.358999252E-01
1.090470737E+01  2.043934911E-01
1.090799858E+01  2.115055770E-01
1.091128980E+01  2.525686920E-01
1.091458102E+01  2.575199008E-01
1.091787223E+01  2.313875407E-01
1.092116345E+01  2.826316059E-01
1.092445466E+01  3.765722215E-01
1.092774588E+01  4.172424078E-01
1.093103710E+01  3.479142487E-01
1.093432831E+01  2.734654546E-01
1.093761953E+01  2.651730776E-01
1.094091075E+01  3.180076778E-01
1.094420196E+01  1.363705695E-01
1.094749318E+01  1.461577564E-01
1.095078440E+01  2.461484522E-01
1.095407561E+01  3.634489179E-01
1.095736683E+01  4.262897670E-01
1.096065805E+01  4.642238915E-01
1.096394926E+01  5.113551617E-01
1.096724048E+01  4.969891310E-01
1.097053169E+01  5.783711076E-01
1.097382291E+01  6.060284972E-01
1.097711413E+01  5.321391225E-01
1.098040534E+01  3.886107802E-01
1.098369656E+01  4.159258306E-01
1.098698778E+01  4.242782891E-01
