# == pyFAI calibration ==
# Distance Sample to Detector: 0.38015043260781645 m
# PONI: 3.814e-02, 1.536e-01 m
# Rotations: -0.000107 0.002134 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 380.151 mm
# Center: x=2793.866, y=708.229 pix
# Tilt: 0.122 deg  TiltPlanRot: 87.125 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 5.500e-05, 5.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.832e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
1.020696949E+01  5.675114393E-01
1.021026071E+01  9.184477925E-01
1.021355192E+01  1.824749231E+00
1.021684314E+01  1.675384045E+00
1.022013436E+01  1.099994659E+00
1.022342557E+01  1.064826369E+00
1.022671679E+01  1.092368007E+00
1.023000800E+01  4.037415087E-01
1.023329922E+01  1.841271222E-01
1.023659044E+01  -3.029037714E-01
1.023988165E+01  -2.651035786E-01
1.024317287E+01  -5.061458349E-01
1.024646409E+01  -2.806476653E-01
1.024975530E+01  -6.582225859E-02
1.025304652E+01  3.674260080E-01
1.025633774E+01  2.970738709E-01
1.025962895E+01  5.498401523E-01
1.026292017E+01  4.439230859E-01
1.026621138E+01  4.196674824E-01
1.026950260E+01  2.302962542E-01
1.027279382E+01  3.051284552E-01
1.027608503E+01  1.275268644E-01
1.027937625E+01  -1.451176852E-01
1.028266747E+01  -1.733208001E-01
1.028595868E+01  1.756516472E-02
1.028924990E+01  1.056682169E-01
1.029254112E+01  3.173879534E-02
1.029583233E+01  8.437252790E-02
1.029912355E+01  -1.271811724E-01
1.030241477E+01  -3.383985460E-01
1.030570598E+01  -2.019146085E-01
1.030899720E+01  1.287655532E-01
1.031228841E+01  3.973282874E-01
1.031557963E+01  5.435030460E-01
1.031887085E+01  6.679440737E-01
1.032216206E+01  6.192731261E-01
1.032545328E+01  6.124790311E-01
1.032874450E+01  3.906596601E-01
1.033203571E+01  2.479911596E-01
1.033532693E+01  6.868538260E-02
1.033861815E+01  6.657475978E-02
1.034190936E+01  -9.153021872E-02
1.034520058E+01  -1.831504554E-01
1.034849179E+01  -3.136377633E-01
1.035178301E+01  -2.468029968E-02
1.035507423E+01  -4.964556545E-02
1.035836544E+01  -3.185150623E-01
1.036165666E+01  -3.923196793E-01
1.036494788E+01  7.477492839E-02
1.036823909E+01  -5.875072442E-03
1.037153031E+01  2.519951463E-01
1.037482153E+01  3.959378898E-01
1.037811274E+01  8.490760922E-01
1.038140396E+01  1.077114701E+00
1.038469518E+01  9.205629230E-01
1.038798639E+01  6.287278533E-01
1.039127761E+01  7.737419009E-01
1.039456882E+01  1.203650355E+00
1.039786004E+01  1.163110733E+00
1.040115126E+01  9.576949477E-01
1.040444247E+01  3.666057587E-01
1.040773369E+01  2.657269835E-01
1.041102491E+01  3.931131065E-01
1.041431612E+01  3.933568895E-01
1.041760734E+01  1.314043105E-01
1.042089856E+01  1.056843698E-01
1.042418977E+01  1.929694116E-01
1.042748099E+01  1.247572973E-01
1.043077220E+01  7.652845234E-02
1.043406342E+01  5.147372931E-02
1.043735464E+01  2.291642129E-01
1.044064585E+01  3.663632274E-01
1.044393707E+01  2.518238425E-01
1.044722829E+01  9.788062423E-03
1.045051950E+01  -1.552253515E-01
1.045381072E+01  -2.014934123E-01
1.045710194E+01  -2.236818671E-01
