# == pyFAI calibration ==
# Distance Sample to Detector: 0.38015043260781645 m
# PONI: 3.814e-02, 1.536e-01 m
# Rotations: -0.000107 0.002134 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 380.151 mm
# Center: x=2793.866, y=708.229 pix
# Tilt: 0.122 deg  TiltPlanRot: 87.125 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 5.500e-05, 5.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.832e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
1.020696949E+01  5.808319449E-01
1.021026071E+01  5.086599588E-01
1.021355192E+01  1.145600557E+00
1.021684314E+01  1.572520852E+00
1.022013436E+01  1.175987601E+00
1.022342557E+01  1.022258759E+00
1.022671679E+01  7.537502646E-01
1.023000800E+01  3.934070468E-01
1.023329922E+01  2.980299294E-01
1.023659044E+01  1.492196321E-01
1.023988165E+01  -1.023236886E-01
1.024317287E+01  -4.504079819E-01
1.024646409E+01  -6.673802137E-01
1.024975530E+01  -4.022457898E-01
1.025304652E+01  -1.708362699E-01
1.025633774E+01  2.052632272E-01
1.025962895E+01  5.465145707E-01
1.026292017E+01  4.124217331E-01
1.026621138E+01  3.371227086E-01
1.026950260E+01  -7.764554024E-02
1.027279382E+01  2.453829348E-01
1.027608503E+01  6.983321905E-01
1.027937625E+01  6.472713947E-01
1.028266747E+01  2.332648337E-01
1.028595868E+01  -9.395158291E-02
1.028924990E+01  -1.656245887E-01
1.029254112E+01  -5.458878726E-02
1.029583233E+01  1.861230135E-01
1.029912355E+01  1.249777526E-01
1.030241477E+01  2.912423015E-02
1.030570598E+01  1.020357534E-01
1.030899720E+01  1.003500372E-01
1.031228841E+01  -2.120839655E-01
1.031557963E+01  -2.468540668E-01
1.031887085E+01  1.304103136E-01
1.032216206E+01  1.721795499E-01
1.032545328E+01  2.276965529E-01
1.032874450E+01  4.254506528E-01
1.033203571E+01  7.731682062E-02
1.033532693E+01  -4.341699183E-01
1.033861815E+01  -4.374529123E-01
1.034190936E+01  -7.793222368E-02
1.034520058E+01  4.800452292E-02
1.034849179E+01  -2.624976337E-01
1.035178301E+01  -3.758131862E-01
1.035507423E+01  -1.966678202E-01
1.035836544E+01  2.123034745E-01
1.036165666E+01  4.449585974E-01
1.036494788E+01  3.606076539E-01
1.036823909E+01  1.123831719E-01
1.037153031E+01  4.182974696E-01
1.037482153E+01  6.052843928E-01
1.037811274E+01  6.029224992E-01
1.038140396E+01  8.527825475E-01
1.038469518E+01  1.070320010E+00
1.038798639E+01  1.180878639E+00
1.039127761E+01  1.333602905E+00
1.039456882E+01  1.293579221E+00
1.039786004E+01  8.606534004E-01
1.040115126E+01  6.253881454E-01
1.040444247E+01  4.761901200E-01
1.040773369E+01  4.652580917E-01
1.041102491E+01  2.089375705E-01
1.041431612E+01  7.622947544E-02
1.041760734E+01  -1.376294415E-03
1.042089856E+01  1.754536033E-01
1.042418977E+01  3.262457252E-01
1.042748099E+01  3.234835565E-01
1.043077220E+01  3.075022697E-01
1.043406342E+01  2.913174033E-01
1.043735464E+01  3.409368396E-01
1.044064585E+01  2.994084954E-01
1.044393707E+01  2.806125283E-01
1.044722829E+01  1.373332888E-01
1.045051950E+01  1.120016500E-01
1.045381072E+01  -3.079582937E-02
1.045710194E+01  -2.313506305E-01
1.046039315E+01  -1.490898579E-01
1.046368437E+01  -9.188133478E-02
1.046697559E+01  -8.382093906E-02
1.047026680E+01  1.129740030E-01
1.047355802E+01  4.124347270E-01
1.047684923E+01  6.995191574E-01
1.048014045E+01  6.852885485E-01
1.048343167E+01  6.047501564E-01
1.048672288E+01  3.871404231E-01
1.049001410E+01  2.229205519E-01
1.049330532E+01  3.101649284E-01
1.049659653E+01  3.479483724E-01
1.049988775E+01  6.232162714E-01
1.050317897E+01  5.200808644E-01
1.050647018E+01  3.699888289E-01
1.050976140E+01  2.364585102E-01
1.051305261E+01  2.792798281E-01
1.051634383E+01  2.757896483E-01
1.051963505E+01  6.371528655E-02
1.052292626E+01  1.121098623E-01
1.052621748E+01  1.757825762E-01
1.052950870E+01  2.807658017E-01
1.053279991E+01  2.167256624E-01
1.053609113E+01  8.089516312E-02
1.053938235E+01  2.215430737E-01
1.054267356E+01  8.255381137E-02
1.054596478E+01  1.275988519E-01
1.054925600E+01  1.348012090E-01
1.055254721E+01  2.035923600E-01
1.055583843E+01  3.223211169E-01
1.055912964E+01  3.485222161E-01
1.056242086E+01  3.807844222E-01
1.056571208E+01  1.988913119E-01
1.056900329E+01  3.974132240E-02
1.057229451E+01  1.627392322E-02
1.057558573E+01  1.082772538E-01
1.057887694E+01  1.721537858E-01
1.058216816E+01  2.511315644E-01
1.058545938E+01  3.384514898E-02
1.058875059E+01  -6.916044280E-03
1.059204181E+01  1.379112452E-01
1.059533302E+01  1.805152446E-01
1.059862424E+01  1.053172275E-01
1.060191546E+01  7.703156024E-02
1.060520667E+01  4.812446237E-01
1.060849789E+01  4.066841304E-01
1.061178911E+01  3.731653988E-01
1.061508032E+01  2.225292325E-01
1.061837154E+01  3.244810700E-01
1.062166276E+01  3.217978776E-01
1.062495397E+01  3.008002341E-01
1.062824519E+01  5.364190936E-01
1.063153641E+01  5.925347209E-01
1.063482762E+01  5.596665740E-01
1.063811884E+01  4.366138577E-01
1.064141005E+01  3.996882737E-01
1.064470127E+01  3.744532466E-01
1.064799249E+01  4.043579996E-01
1.065128370E+01  6.852340698E-01
1.065457492E+01  7.045049667E-01
1.065786614E+01  5.029802322E-01
1.066115735E+01  2.516749203E-01
1.066444857E+01  1.527056247E-01
1.066773979E+01  1.362824291E-01
1.067103100E+01  9.300582856E-02
1.067432222E+01  8.577029221E-03
1.067761343E+01  3.057709895E-02
1.068090465E+01  1.801578403E-01
1.068419587E+01  2.007547021E-01
1.068748708E+01  3.337062895E-01
1.069077830E+01  2.680948973E-01
1.069406952E+01  1.824220866E-01
1.069736073E+01  1.573073119E-01
1.070065195E+01  2.568059564E-01
1.070394317E+01  3.674757183E-01
1.070723438E+01  3.511734307E-01
1.071052560E+01  3.008856475E-01
1.071381682E+01  3.530410230E-01
1.071710803E+01  3.869451880E-01
1.072039925E+01  4.519070089E-01
1.072369046E+01  4.187609851E-01
1.072698168E+01  3.302004635E-01
1.073027290E+01  2.718028128E-01
1.073356411E+01  3.078956902E-01
1.073685533E+01  3.785001040E-01
1.074014655E+01  3.657081425E-01
1.074343776E+01  3.499837518E-01
1.074672898E+01  3.506374359E-01
1.075002020E+01  3.397557437E-01
1.075331141E+01  3.691065609E-01
1.075660263E+01  2.378942966E-01
1.075989384E+01  5.083283037E-02
1.076318506E+01  -1.777243428E-02
1.076647628E+01  -6.551730633E-02
1.076976749E+01  5.668162182E-02
1.077305871E+01  8.915716410E-02
1.077634993E+01  2.020802051E-01
1.077964114E+01  1.613027006E-01
1.078293236E+01  2.166347653E-01
1.078622358E+01  2.560699880E-01
1.078951479E+01  2.914850414E-01
1.079280601E+01  3.742958009E-01
1.079609723E+01  4.930528402E-01
1.079938844E+01  4.120527804E-01
1.080267966E+01  4.276108742E-01
1.080597087E+01  3.795650303E-01
1.080926209E+01  4.783841670E-01
1.081255331E+01  3.400432169E-01
1.081584452E+01  4.037553370E-01
1.081913574E+01  4.746354818E-01
1.082242696E+01  5.824001431E-01
1.082571817E+01  4.393561482E-01
1.082900939E+01  3.765540719E-01
1.083230061E+01  3.032475412E-01
1.083559182E+01  3.335364163E-01
1.083888304E+01  3.609707654E-01
1.084217425E+01  4.415065050E-01
1.084546547E+01  4.103295505E-01
1.084875669E+01  2.649801075E-01
1.085204790E+01  2.029322535E-01
1.085533912E+01  4.283948615E-02
1.085863034E+01  4.870491475E-02
1.086192155E+01  1.228934154E-01
1.086521277E+01  1.276572645E-01
1.086850399E+01  1.868296415E-02
1.087179520E+01  -4.317820445E-02
1.087508642E+01  -2.561699413E-02
1.087837764E+01  1.562680304E-01
1.088166885E+01  2.757050097E-01
1.088496007E+01  2.946990728E-01
1.088825128E+01  5.503609776E-01
1.089154250E+01  4.741266370E-01
1.089483372E+01  4.570141435E-01
1.089812493E+01  2.469159961E-01
1.090141615E+01  3.034842312E-01
1.090470737E+01  2.447428107E-01
1.090799858E+01  1.955210268E-01
1.091128980E+01  1.744050384E-01
1.091458102E+01  1.409685761E-01
1.091787223E+01  2.065845281E-01
1.092116345E+01  1.988638490E-01
1.092445466E+01  3.755770326E-01
1.092774588E+01  4.162942469E-01
1.093103710E+01  2.548800409E-01
1.093432831E+01  1.137084067E-01
1.093761953E+01  9.400427341E-02
1.094091075E+01  1.856863946E-01
1.094420196E+01  2.381267846E-01
1.094749318E+01  2.197808921E-01
1.095078440E+01  2.355445027E-01
1.095407561E+01  1.641600579E-01
1.095736683E+01  1.744558662E-01
1.096065805E+01  2.205100060E-01
1.096394926E+01  2.390036881E-01
1.096724048E+01  2.081287652E-01
1.097053169E+01  2.482881397E-01
1.097382291E+01  2.452742010E-01
1.097711413E+01  2.667136788E-01
1.098040534E+01  2.309213281E-01
1.098369656E+01  2.158561200E-01
1.098698778E+01  2.497372776E-01
1.099027899E+01  2.882409692E-01
1.099357021E+01  4.392994344E-01
1.099686143E+01  3.989330828E-01
1.100015264E+01  4.455035627E-01
1.100344386E+01  3.599046171E-01
1.100673507E+01  3.643800914E-01
1.101002629E+01  3.022714555E-01
1.101331751E+01  4.262487590E-01
1.101660872E+01  4.256581366E-01
1.101989994E+01  4.712491632E-01
1.102319116E+01  4.613401294E-01
1.102648237E+01  5.156439543E-01
1.102977359E+01  5.243519545E-01
1.103306481E+01  3.758242726E-01
1.103635602E+01  1.208855137E-01
1.103964724E+01  1.840441227E-01
1.104293846E+01  3.698708117E-01
1.104622967E+01  4.624056220E-01
1.104952089E+01  4.021456242E-01
1.105281210E+01  3.445203900E-01
1.105610332E+01  2.346648276E-01
1.105939454E+01  1.959537715E-01
1.106268575E+01  8.396839350E-02
1.106597697E+01  7.708298415E-02
1.106926819E+01  1.450021863E-01
1.107255940E+01  1.237274632E-01
1.107585062E+01  2.098245770E-01
1.107914184E+01  3.714276254E-01
1.108243305E+01  5.532084107E-01
1.108572427E+01  3.931742907E-01
1.108901548E+01  9.716191143E-02
1.109230670E+01  3.633772582E-02
1.109559792E+01  -3.377795452E-03
1.109888913E+01  1.511562020E-01
1.110218035E+01  2.176238298E-01
1.110547157E+01  3.026634157E-01
1.110876278E+01  2.479968667E-01
1.111205400E+01  3.058189452E-01
1.111534522E+01  3.194622695E-01
1.111863643E+01  1.377851218E-01
1.112192765E+01  1.422051191E-01
1.112521887E+01  3.126038909E-01
1.112851008E+01  3.671433628E-01
1.113180130E+01  3.546920121E-01
1.113509251E+01  2.217146903E-01
1.113838373E+01  1.678271294E-01
1.114167495E+01  1.414892077E-01
1.114496616E+01  1.037311554E-01
1.114825738E+01  1.114903837E-01
1.115154860E+01  7.203555107E-02
1.115483981E+01  6.843373179E-02
1.115813103E+01  5.720603094E-02
1.116142225E+01  6.674528122E-02
1.116471346E+01  9.293064475E-02
1.116800468E+01  1.485060304E-01
1.117129589E+01  2.883142829E-01
1.117458711E+01  2.780641913E-01
1.117787833E+01  3.455673754E-01
1.118116954E+01  1.895073056E-01
1.118446076E+01  1.708027124E-01
1.118775198E+01  2.591120601E-01
1.119104319E+01  2.963787317E-01
1.119433441E+01  1.893595904E-01
1.119762563E+01  9.545806795E-02
1.120091684E+01  1.523936987E-01
1.120420806E+01  1.694653183E-01
1.120749928E+01  2.183704525E-01
1.121079049E+01  2.641714215E-01
1.121408171E+01  3.192280233E-01
1.121737292E+01  3.242971301E-01
