# == pyFAI calibration ==
# Distance Sample to Detector: 0.38015043260781645 m
# PONI: 3.814e-02, 1.536e-01 m
# Rotations: -0.000107 0.002134 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 380.151 mm
# Center: x=2793.866, y=708.229 pix
# Tilt: 0.122 deg  TiltPlanRot: 87.125 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 5.500e-05, 5.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.832e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
1.020696949E+01  4.818553030E-01
1.021026071E+01  7.858945727E-01
1.021355192E+01  1.342348218E+00
1.021684314E+01  1.380725145E+00
1.022013436E+01  1.079783201E+00
1.022342557E+01  7.778895497E-01
1.022671679E+01  3.938373923E-01
1.023000800E+01  8.476305753E-02
1.023329922E+01  2.497142553E-01
1.023659044E+01  3.270350695E-01
1.023988165E+01  -3.482272848E-02
1.024317287E+01  -2.659382820E-01
1.024646409E+01  -6.415100396E-02
1.024975530E+01  2.834328078E-02
1.025304652E+01  -5.146703869E-02
1.025633774E+01  1.626383811E-01
1.025962895E+01  5.176862478E-01
1.026292017E+01  4.074956179E-01
1.026621138E+01  5.364960432E-01
1.026950260E+01  2.905147076E-01
1.027279382E+01  8.956213295E-02
1.027608503E+01  -6.863774359E-02
1.027937625E+01  -1.262166202E-01
1.028266747E+01  -2.545025647E-01
1.028595868E+01  -3.711709976E-01
1.028924990E+01  -1.568569541E-01
1.029254112E+01  9.516296536E-02
1.029583233E+01  3.856076002E-01
1.029912355E+01  2.456633598E-01
1.030241477E+01  -2.836772939E-03
1.030570598E+01  -5.056653917E-02
1.030899720E+01  1.562307328E-01
1.031228841E+01  1.173500717E-01
1.031557963E+01  5.225555226E-02
1.031887085E+01  1.524186321E-02
1.032216206E+01  4.540556073E-01
1.032545328E+01  9.758035541E-01
1.032874450E+01  9.893828630E-01
1.033203571E+01  3.969146609E-01
1.033532693E+01  -5.259004608E-02
1.033861815E+01  -1.628276408E-01
1.034190936E+01  -1.212851182E-01
1.034520058E+01  2.788303937E-05
1.034849179E+01  -2.455232292E-01
1.035178301E+01  -4.207646474E-02
1.035507423E+01  -4.997414071E-03
1.035836544E+01  5.994389206E-02
1.036165666E+01  1.793147326E-01
1.036494788E+01  2.158166617E-01
1.036823909E+01  -1.338274777E-01
1.037153031E+01  -5.165605620E-02
1.037482153E+01  2.833914757E-01
1.037811274E+01  5.949309468E-01
1.038140396E+01  7.483628988E-01
1.038469518E+01  8.831361532E-01
1.038798639E+01  1.126580715E+00
1.039127761E+01  1.405107498E+00
1.039456882E+01  1.380970001E+00
1.039786004E+01  8.137026429E-01
1.040115126E+01  5.187398791E-01
1.040444247E+01  5.330103636E-01
1.040773369E+01  5.818314552E-01
1.041102491E+01  2.635097802E-01
1.041431612E+01  -1.721134037E-02
1.041760734E+01  1.141101122E-01
1.042089856E+01  3.502374887E-01
1.042418977E+01  2.111226469E-01
1.042748099E+01  8.485016227E-02
1.043077220E+01  1.499547362E-01
1.043406342E+01  3.859684616E-02
1.043735464E+01  -1.084176078E-02
1.044064585E+01  1.009778306E-01
1.044393707E+01  1.661655158E-01
1.044722829E+01  1.140373200E-02
1.045051950E+01  5.965019017E-02
1.045381072E+01  -7.486671209E-02
1.045710194E+01  -1.882428527E-01
1.046039315E+01  -2.778835595E-01
1.046368437E+01  -7.664235681E-02
1.046697559E+01  1.209203526E-01
1.047026680E+01  2.654314637E-01
1.047355802E+01  3.411792517E-01
1.047684923E+01  5.520339608E-01
1.048014045E+01  6.004976630E-01
1.048343167E+01  4.781866670E-01
1.048672288E+01  3.234174550E-01
1.049001410E+01  3.842154145E-01
1.049330532E+01  4.175934196E-01
1.049659653E+01  3.879189491E-01
1.049988775E+01  5.619228482E-01
1.050317897E+01  6.606978178E-01
1.050647018E+01  6.014853716E-01
1.050976140E+01  5.352513194E-01
1.051305261E+01  4.523378611E-01
1.051634383E+01  2.666193247E-01
1.051963505E+01  9.801104665E-03
1.052292626E+01  -1.082673296E-01
1.052621748E+01  1.073574089E-02
1.052950870E+01  2.972392142E-01
1.053279991E+01  5.668997765E-01
1.053609113E+01  5.796210170E-01
1.053938235E+01  5.077347755E-01
1.054267356E+01  3.138559461E-01
1.054596478E+01  3.659246564E-01
1.054925600E+01  4.493115842E-01
1.055254721E+01  6.164224148E-01
1.055583843E+01  5.819538832E-01
1.055912964E+01  4.270927608E-01
1.056242086E+01  3.301712573E-01
1.056571208E+01  4.066063762E-01
1.056900329E+01  5.272697210E-01
1.057229451E+01  5.711281896E-01
1.057558573E+01  5.656573176E-01
1.057887694E+01  4.030277729E-01
1.058216816E+01  3.038151860E-01
1.058545938E+01  1.531838477E-01
1.058875059E+01  -1.241054665E-02
