# == pyFAI calibration ==
# Distance Sample to Detector: 0.38015043260781645 m
# PONI: 3.814e-02, 1.536e-01 m
# Rotations: -0.000107 0.002134 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 380.151 mm
# Center: x=2793.866, y=708.229 pix
# Tilt: 0.122 deg  TiltPlanRot: 87.125 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 5.500e-05, 5.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.832e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
1.020696949E+01  8.131011128E-01
1.021026071E+01  6.326477528E-01
1.021355192E+01  1.022728682E+00
1.021684314E+01  1.182597518E+00
1.022013436E+01  8.571441174E-01
1.022342557E+01  1.016458631E+00
1.022671679E+01  9.898710847E-01
1.023000800E+01  1.388228387E-01
1.023329922E+01  2.153994702E-02
1.023659044E+01  -2.830315530E-01
1.023988165E+01  -5.187643170E-01
1.024317287E+01  -7.242508531E-01
1.024646409E+01  -2.185697109E-01
1.024975530E+01  2.427882701E-01
1.025304652E+01  6.430286765E-01
1.025633774E+01  7.499110103E-01
1.025962895E+01  4.787650704E-01
1.026292017E+01  1.179389935E-02
1.026621138E+01  -8.250179142E-02
1.026950260E+01  -2.399682999E-01
1.027279382E+01  -3.597777337E-02
1.027608503E+01  -1.381578948E-02
1.027937625E+01  -8.791146427E-02
1.028266747E+01  -4.196918905E-01
1.028595868E+01  -3.570833802E-01
1.028924990E+01  -1.370540261E-01
1.029254112E+01  3.900264800E-01
1.029583233E+01  4.290420711E-01
1.029912355E+01  2.086775750E-01
1.030241477E+01  1.494218856E-01
1.030570598E+01  2.137083262E-01
1.030899720E+01  8.871504664E-02
1.031228841E+01  -5.477854982E-02
1.031557963E+01  -9.891197830E-02
1.031887085E+01  1.623030156E-01
1.032216206E+01  4.641381800E-01
1.032545328E+01  7.032684684E-01
1.032874450E+01  4.959189594E-01
