# == pyFAI calibration ==
# Distance Sample to Detector: 0.38015043260781645 m
# PONI: 3.814e-02, 1.536e-01 m
# Rotations: -0.000107 0.002134 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 380.151 mm
# Center: x=2793.866, y=708.229 pix
# Tilt: 0.122 deg  TiltPlanRot: 87.125 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 5.500e-05, 5.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.832e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
1.020696949E+01  5.157113075E-01
1.021026071E+01  7.204038501E-01
1.021355192E+01  1.544803143E+00
1.021684314E+01  1.637183189E+00
1.022013436E+01  1.027519822E+00
1.022342557E+01  1.029077649E+00
1.022671679E+01  8.221594095E-01
1.023000800E+01  2.874850929E-01
1.023329922E+01  1.969793439E-01
1.023659044E+01  -9.108682722E-02
1.023988165E+01  -2.311438322E-01
1.024317287E+01  -3.719519079E-01
1.024646409E+01  -7.253292948E-02
1.024975530E+01  8.409708738E-02
1.025304652E+01  1.516844779E-01
1.025633774E+01  1.676072925E-01
1.025962895E+01  2.979932725E-01
1.026292017E+01  2.089112103E-01
1.026621138E+01  1.041035056E-01
1.026950260E+01  -1.309428215E-01
1.027279382E+01  -1.609084904E-01
1.027608503E+01  5.241006147E-03
1.027937625E+01  1.134009510E-01
1.028266747E+01  -9.008690715E-02
1.028595868E+01  -9.714596719E-02
1.028924990E+01  -2.538770437E-01
1.029254112E+01  1.391062606E-02
1.029583233E+01  2.335056812E-01
1.029912355E+01  2.367209792E-01
1.030241477E+01  -1.261991821E-02
1.030570598E+01  -8.910082281E-02
1.030899720E+01  -5.887146667E-02
1.031228841E+01  -3.848440573E-02
1.031557963E+01  1.937655360E-01
1.031887085E+01  5.686805844E-01
1.032216206E+01  6.453717947E-01
1.032545328E+01  8.747881055E-01
1.032874450E+01  6.462541819E-01
1.033203571E+01  2.282726616E-01
1.033532693E+01  9.584493004E-03
1.033861815E+01  1.536516547E-01
1.034190936E+01  2.630441487E-01
1.034520058E+01  1.668551266E-01
1.034849179E+01  -1.910416633E-01
1.035178301E+01  -1.241600215E-01
1.035507423E+01  1.928313263E-02
1.035836544E+01  -1.499424130E-01
1.036165666E+01  -1.043637395E-01
1.036494788E+01  -2.631114721E-01
1.036823909E+01  -2.149885893E-01
1.037153031E+01  7.606440037E-02
1.037482153E+01  3.690515161E-01
1.037811274E+01  4.832721651E-01
1.038140396E+01  8.045338392E-01
1.038469518E+01  1.016997933E+00
