# == pyFAI calibration ==
# Distance Sample to Detector: 0.38015043260781645 m
# PONI: 3.814e-02, 1.536e-01 m
# Rotations: -0.000107 0.002134 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 380.151 mm
# Center: x=2793.866, y=708.229 pix
# Tilt: 0.122 deg  TiltPlanRot: 87.125 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 5.500e-05, 5.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.832e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
1.020696949E+01  6.760775447E-01
1.021026071E+01  6.864178777E-01
1.021355192E+01  1.011683464E+00
1.021684314E+01  9.191752076E-01
1.022013436E+01  7.671276927E-01
1.022342557E+01  6.979221106E-01
1.022671679E+01  7.674294710E-01
1.023000800E+01  1.771143228E-01
1.023329922E+01  2.711061835E-01
1.023659044E+01  -2.345470339E-01
1.023988165E+01  -4.770384133E-01
1.024317287E+01  -5.565807223E-01
1.024646409E+01  -1.930959374E-01
1.024975530E+01  -1.817256510E-01
1.025304652E+01  -5.451030657E-02
1.025633774E+01  5.199352279E-02
1.025962895E+01  2.895230353E-01
1.026292017E+01  1.302184463E-01
1.026621138E+01  -8.326583193E-04
1.026950260E+01  -1.703778654E-01
1.027279382E+01  -2.759867609E-01
1.027608503E+01  -3.630599007E-02
1.027937625E+01  1.276573390E-01
1.028266747E+01  1.943851411E-01
1.028595868E+01  1.448633224E-01
1.028924990E+01  2.154024243E-01
1.029254112E+01  3.719691634E-01
1.029583233E+01  3.748402596E-01
1.029912355E+01  1.535968930E-01
1.030241477E+01  9.304129332E-02
1.030570598E+01  -1.506259739E-01
1.030899720E+01  -2.976666391E-01
1.031228841E+01  -5.298425909E-03
1.031557963E+01  4.170687497E-01
1.031887085E+01  3.478086889E-01
1.032216206E+01  9.577693045E-02
1.032545328E+01  -9.729340672E-02
1.032874450E+01  5.574207380E-02
1.033203571E+01  -5.400054529E-02
1.033532693E+01  -2.708520368E-02
1.033861815E+01  6.781787425E-02
1.034190936E+01  1.829373278E-02
1.034520058E+01  -1.737272292E-01
1.034849179E+01  -2.797320783E-01
1.035178301E+01  -7.268944383E-02
1.035507423E+01  -1.315849368E-02
1.035836544E+01  -2.306386530E-01
1.036165666E+01  -1.405926347E-01
1.036494788E+01  -2.656140365E-02
1.036823909E+01  5.115993321E-02
1.037153031E+01  4.171815515E-01
1.037482153E+01  4.335860014E-01
1.037811274E+01  4.370667934E-01
1.038140396E+01  5.654523373E-01
1.038469518E+01  8.692467809E-01
1.038798639E+01  1.117951274E+00
1.039127761E+01  1.403496265E+00
1.039456882E+01  1.256279349E+00
1.039786004E+01  8.966583610E-01
1.040115126E+01  8.025403619E-01
1.040444247E+01  7.563202977E-01
1.040773369E+01  6.298978329E-01
1.041102491E+01  3.519285321E-01
1.041431612E+01  1.316047832E-02
1.041760734E+01  -1.550090015E-01
1.042089856E+01  1.030811369E-01
1.042418977E+01  3.392251134E-01
1.042748099E+01  2.098096162E-01
1.043077220E+01  1.301164366E-02
1.043406342E+01  -8.111996949E-02
1.043735464E+01  -6.766339391E-02
1.044064585E+01  -1.819901913E-02
1.044393707E+01  -8.609659970E-03
1.044722829E+01  3.410181729E-03
1.045051950E+01  9.446522593E-02
1.045381072E+01  2.236620486E-01
1.045710194E+01  4.486956820E-02
1.046039315E+01  1.333602052E-02
1.046368437E+01  -4.333780333E-02
1.046697559E+01  -8.057406545E-02
1.047026680E+01  8.504655212E-02
1.047355802E+01  2.040789425E-01
1.047684923E+01  4.444571435E-01
1.048014045E+01  4.089206457E-01
1.048343167E+01  3.800144196E-01
1.048672288E+01  3.805907965E-01
1.049001410E+01  4.268248975E-01
1.049330532E+01  5.604107976E-01
1.049659653E+01  3.371316195E-01
1.049988775E+01  3.733730316E-01
1.050317897E+01  3.121610880E-01
1.050647018E+01  2.692623138E-01
1.050976140E+01  2.199207097E-01
1.051305261E+01  1.049357280E-01
1.051634383E+01  1.110436022E-01
1.051963505E+01  1.423862129E-01
1.052292626E+01  2.973539531E-01
1.052621748E+01  4.397270679E-01
1.052950870E+01  4.474920332E-01
1.053279991E+01  3.602862954E-01
1.053609113E+01  2.328110635E-01
1.053938235E+01  3.095394969E-01
1.054267356E+01  4.507069886E-01
1.054596478E+01  4.846307039E-01
1.054925600E+01  4.160266817E-01
1.055254721E+01  4.170440435E-01
1.055583843E+01  4.217734933E-01
1.055912964E+01  4.227882624E-01
1.056242086E+01  3.524586856E-01
1.056571208E+01  4.466958046E-01
1.056900329E+01  4.671146572E-01
1.057229451E+01  4.972675145E-01
1.057558573E+01  3.820064068E-01
1.057887694E+01  4.574846029E-01
1.058216816E+01  4.041839242E-01
1.058545938E+01  3.601207733E-01
1.058875059E+01  2.760668993E-01
1.059204181E+01  4.239417315E-01
1.059533302E+01  3.167429566E-01
1.059862424E+01  1.514346898E-01
1.060191546E+01  -4.716493189E-02
1.060520667E+01  3.000381030E-02
1.060849789E+01  7.276930660E-02
1.061178911E+01  9.460070729E-02
1.061508032E+01  1.320679486E-01
1.061837154E+01  1.693403572E-01
1.062166276E+01  2.497150600E-01
1.062495397E+01  1.765408814E-01
1.062824519E+01  3.654942513E-01
1.063153641E+01  5.150284767E-01
1.063482762E+01  6.031465530E-01
1.063811884E+01  6.535124183E-01
1.064141005E+01  4.723675847E-01
1.064470127E+01  5.264972448E-01
1.064799249E+01  5.480883121E-01
