# == pyFAI calibration ==
# Distance Sample to Detector: 0.38015043260781645 m
# PONI: 3.814e-02, 1.536e-01 m
# Rotations: -0.000107 0.002134 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 380.151 mm
# Center: x=2793.866, y=708.229 pix
# Tilt: 0.122 deg  TiltPlanRot: 87.125 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 5.500e-05, 5.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.832e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
1.020696949E+01  6.579288840E-01
1.021026071E+01  7.280330062E-01
1.021355192E+01  1.325101495E+00
1.021684314E+01  1.586198449E+00
1.022013436E+01  1.287762761E+00
1.022342557E+01  1.214510202E+00
1.022671679E+01  1.120748878E+00
1.023000800E+01  2.627872229E-01
1.023329922E+01  -1.255794466E-01
1.023659044E+01  -7.423244715E-01
1.023988165E+01  -7.029775381E-01
1.024317287E+01  -5.458656549E-01
1.024646409E+01  5.334154889E-02
1.024975530E+01  1.395265609E-01
1.025304652E+01  2.320037335E-01
1.025633774E+01  2.933752239E-01
1.025962895E+01  3.108991981E-01
1.026292017E+01  6.995325536E-02
1.026621138E+01  4.388767183E-01
1.026950260E+01  3.770604134E-01
1.027279382E+01  4.218121469E-01
1.027608503E+01  1.285218596E-01
1.027937625E+01  -5.887056515E-02
1.028266747E+01  -3.355244696E-01
1.028595868E+01  -2.166493833E-01
1.028924990E+01  -1.359220687E-02
1.029254112E+01  -2.427596003E-01
1.029583233E+01  -2.195488960E-01
1.029912355E+01  -1.026302055E-01
1.030241477E+01  5.957753211E-02
1.030570598E+01  3.918197937E-03
1.030899720E+01  -8.231780678E-02
1.031228841E+01  -1.990608871E-01
1.031557963E+01  7.141342759E-02
1.031887085E+01  3.650938869E-01
1.032216206E+01  5.505050421E-01
1.032545328E+01  8.405572772E-01
1.032874450E+01  7.644913197E-01
1.033203571E+01  6.723669767E-01
1.033532693E+01  3.680181205E-01
1.033861815E+01  4.649151862E-01
1.034190936E+01  4.238295853E-01
1.034520058E+01  1.970556080E-01
1.034849179E+01  -1.991493553E-01
1.035178301E+01  -1.569115072E-01
1.035507423E+01  -1.980629116E-01
1.035836544E+01  -1.999881119E-01
1.036165666E+01  -5.761164799E-02
1.036494788E+01  -2.465366945E-02
1.036823909E+01  -2.177109420E-01
1.037153031E+01  3.231766820E-02
1.037482153E+01  1.959101856E-01
1.037811274E+01  3.503173888E-01
1.038140396E+01  6.883448362E-01
1.038469518E+01  9.177332520E-01
1.038798639E+01  1.071444035E+00
1.039127761E+01  1.238988519E+00
1.039456882E+01  1.208539009E+00
1.039786004E+01  8.861358762E-01
1.040115126E+01  7.224633694E-01
1.040444247E+01  5.851743817E-01
1.040773369E+01  4.862451851E-01
1.041102491E+01  3.882127106E-01
1.041431612E+01  2.053606510E-01
1.041760734E+01  9.325963259E-02
1.042089856E+01  2.308035083E-02
1.042418977E+01  -2.472101524E-02
1.042748099E+01  -2.366922796E-02
1.043077220E+01  1.040466949E-01
1.043406342E+01  1.270435452E-01
1.043735464E+01  1.026585698E-01
1.044064585E+01  1.585666835E-01
1.044393707E+01  9.528130293E-02
1.044722829E+01  2.134774029E-01
1.045051950E+01  2.882889807E-01
1.045381072E+01  2.469882071E-01
1.045710194E+01  1.286509819E-02
1.046039315E+01  -2.340837382E-02
1.046368437E+01  -4.374769703E-02
1.046697559E+01  1.133655831E-01
1.047026680E+01  2.416851074E-01
1.047355802E+01  1.788609028E-01
1.047684923E+01  -1.349536330E-02
1.048014045E+01  2.676458657E-01
1.048343167E+01  4.395173490E-01
1.048672288E+01  4.375593662E-01
1.049001410E+01  3.192205727E-01
1.049330532E+01  5.516825914E-01
1.049659653E+01  4.198056161E-01
1.049988775E+01  6.242626905E-01
1.050317897E+01  6.662651896E-01
1.050647018E+01  6.229954958E-01
1.050976140E+01  4.192565680E-01
1.051305261E+01  3.112383783E-01
1.051634383E+01  2.702431679E-01
1.051963505E+01  1.857544035E-01
1.052292626E+01  3.155508935E-01
1.052621748E+01  3.468450904E-01
1.052950870E+01  4.522332847E-01
1.053279991E+01  5.075482726E-01
1.053609113E+01  5.306238532E-01
1.053938235E+01  4.366481006E-01
1.054267356E+01  1.441401839E-01
1.054596478E+01  3.213199675E-01
1.054925600E+01  3.077368438E-01
1.055254721E+01  3.831460178E-01
1.055583843E+01  2.901418805E-01
1.055912964E+01  3.021847904E-01
1.056242086E+01  2.636066377E-01
1.056571208E+01  2.974469960E-01
1.056900329E+01  4.579382241E-01
1.057229451E+01  3.649533093E-01
1.057558573E+01  2.194460332E-01
1.057887694E+01  1.591408551E-01
1.058216816E+01  1.432624161E-01
1.058545938E+01  1.900814474E-01
1.058875059E+01  2.447431982E-01
1.059204181E+01  3.703503311E-01
1.059533302E+01  3.712015450E-01
1.059862424E+01  2.382537127E-01
1.060191546E+01  2.236278504E-01
1.060520667E+01  2.839549482E-01
1.060849789E+01  2.791265547E-01
1.061178911E+01  3.784542680E-01
1.061508032E+01  3.977800012E-01
1.061837154E+01  3.577838838E-01
1.062166276E+01  3.088455796E-01
1.062495397E+01  4.798080623E-01
1.062824519E+01  5.410114527E-01
1.063153641E+01  4.496918321E-01
1.063482762E+01  2.847047746E-01
1.063811884E+01  2.406020463E-01
1.064141005E+01  3.507980704E-01
1.064470127E+01  5.965348482E-01
1.064799249E+01  6.723504066E-01
1.065128370E+01  6.935184598E-01
1.065457492E+01  5.354474783E-01
1.065786614E+01  3.197915554E-01
1.066115735E+01  2.295154380E-03
1.066444857E+01  -7.116521150E-02
1.066773979E+01  -1.414810270E-01
1.067103100E+01  -6.034347787E-02
1.067432222E+01  2.600390231E-03
1.067761343E+01  1.225318387E-01
1.068090465E+01  3.436482549E-01
1.068419587E+01  2.537348270E-01
1.068748708E+01  1.450349838E-01
1.069077830E+01  -5.337842181E-02
1.069406952E+01  4.896657169E-02
1.069736073E+01  1.239340454E-01
1.070065195E+01  2.301268727E-01
1.070394317E+01  2.250523567E-01
1.070723438E+01  2.191445827E-01
1.071052560E+01  3.031004071E-01
1.071381682E+01  2.192528099E-01
1.071710803E+01  7.194372267E-02
1.072039925E+01  2.130314894E-02
1.072369046E+01  4.505553842E-02
1.072698168E+01  5.217111111E-02
1.073027290E+01  6.980508566E-02
1.073356411E+01  1.407662183E-01
1.073685533E+01  1.615466923E-01
1.074014655E+01  1.871783882E-01
1.074343776E+01  3.115658462E-01
1.074672898E+01  4.127054513E-01
1.075002020E+01  4.215997756E-01
1.075331141E+01  4.182714224E-01
1.075660263E+01  3.970667720E-01
1.075989384E+01  3.284396827E-01
1.076318506E+01  2.502239645E-01
1.076647628E+01  1.655385941E-01
1.076976749E+01  2.192213386E-01
1.077305871E+01  9.129952639E-02
1.077634993E+01  4.465901293E-03
1.077964114E+01  -7.081657648E-02
1.078293236E+01  1.601060778E-01
1.078622358E+01  3.606107235E-01
1.078951479E+01  5.239710212E-01
1.079280601E+01  4.153731167E-01
1.079609723E+01  4.884540141E-01
1.079938844E+01  4.860980809E-01
1.080267966E+01  4.983556867E-01
1.080597087E+01  2.506855726E-01
1.080926209E+01  4.060253799E-01
1.081255331E+01  4.708386660E-01
1.081584452E+01  7.301142216E-01
1.081913574E+01  6.793148518E-01
1.082242696E+01  6.525529623E-01
1.082571817E+01  4.819402695E-01
1.082900939E+01  4.652159512E-01
1.083230061E+01  4.239678085E-01
1.083559182E+01  4.964853823E-01
1.083888304E+01  5.369644165E-01
1.084217425E+01  5.158458352E-01
1.084546547E+01  4.512285590E-01
1.084875669E+01  2.619625330E-01
1.085204790E+01  1.790324450E-01
1.085533912E+01  3.418630734E-02
1.085863034E+01  5.158139765E-02
1.086192155E+01  7.556276768E-02
1.086521277E+01  4.241441935E-02
1.086850399E+01  -2.270865440E-02
1.087179520E+01  1.554177701E-02
1.087508642E+01  9.612379223E-02
1.087837764E+01  2.766544819E-01
1.088166885E+01  2.887087762E-01
1.088496007E+01  6.616640836E-02
1.088825128E+01  6.788100302E-02
1.089154250E+01  2.338660881E-02
1.089483372E+01  1.357814372E-01
1.089812493E+01  2.080229223E-01
1.090141615E+01  3.932338953E-01
1.090470737E+01  3.990615904E-01
1.090799858E+01  3.019095361E-01
1.091128980E+01  1.928535998E-01
1.091458102E+01  1.663523018E-01
1.091787223E+01  1.826822013E-01
1.092116345E+01  1.682129353E-01
1.092445466E+01  2.461038679E-01
1.092774588E+01  2.114790827E-01
1.093103710E+01  2.073849291E-01
1.093432831E+01  1.905484498E-01
1.093761953E+01  2.172555476E-01
1.094091075E+01  3.265821040E-01
1.094420196E+01  2.708531916E-01
1.094749318E+01  3.118925691E-01
1.095078440E+01  3.484076560E-01
1.095407561E+01  4.231317639E-01
1.095736683E+01  5.383661985E-01
1.096065805E+01  4.715835154E-01
1.096394926E+01  4.858244061E-01
1.096724048E+01  4.621314406E-01
1.097053169E+01  5.191981196E-01
1.097382291E+01  4.134656787E-01
1.097711413E+01  2.079607099E-01
1.098040534E+01  1.079998687E-01
1.098369656E+01  1.779143959E-01
1.098698778E+01  2.431515008E-01
1.099027899E+01  1.867584586E-01
1.099357021E+01  2.588355839E-01
1.099686143E+01  1.862859726E-01
1.100015264E+01  2.948468328E-01
1.100344386E+01  2.931755483E-01
1.100673507E+01  3.761346638E-01
1.101002629E+01  2.565291524E-01
1.101331751E+01  3.705812395E-01
1.101660872E+01  3.876093030E-01
1.101989994E+01  4.658356607E-01
1.102319116E+01  3.809057176E-01
1.102648237E+01  2.824759781E-01
1.102977359E+01  2.238864601E-01
1.103306481E+01  1.848355085E-01
1.103635602E+01  1.677532047E-01
1.103964724E+01  1.195743755E-01
1.104293846E+01  1.471230388E-01
1.104622967E+01  2.530352212E-02
1.104952089E+01  1.307972670E-01
1.105281210E+01  2.216304541E-01
1.105610332E+01  2.880766094E-01
1.105939454E+01  1.777491570E-01
1.106268575E+01  3.958341852E-02
1.106597697E+01  8.884839714E-03
1.106926819E+01  1.459923983E-01
1.107255940E+01  1.441243440E-01
1.107585062E+01  1.242942810E-01
1.107914184E+01  1.752721071E-01
1.108243305E+01  2.638088763E-01
1.108572427E+01  2.776532471E-01
1.108901548E+01  2.104994655E-01
1.109230670E+01  2.420292199E-01
1.109559792E+01  1.929592639E-01
1.109888913E+01  1.147173271E-01
1.110218035E+01  4.498773813E-02
1.110547157E+01  9.776303917E-02
1.110876278E+01  2.354578078E-01
1.111205400E+01  4.219381213E-01
1.111534522E+01  4.919644892E-01
1.111863643E+01  3.097534776E-01
1.112192765E+01  2.472416908E-01
1.112521887E+01  2.012194395E-01
1.112851008E+01  2.342799306E-01
1.113180130E+01  3.314597607E-01
1.113509251E+01  3.757543266E-01
1.113838373E+01  4.005591273E-01
1.114167495E+01  3.605514169E-01
1.114496616E+01  3.119920492E-01
1.114825738E+01  2.301309109E-01
1.115154860E+01  4.966489971E-02
1.115483981E+01  -9.581511840E-03
1.115813103E+01  3.028900735E-02
1.116142225E+01  9.860124439E-02
1.116471346E+01  2.326072901E-01
1.116800468E+01  4.862971902E-01
1.117129589E+01  4.507255256E-01
1.117458711E+01  3.137629330E-01
1.117787833E+01  1.727344245E-01
1.118116954E+01  1.974613518E-01
1.118446076E+01  2.111150175E-01
1.118775198E+01  2.428202927E-01
1.119104319E+01  2.652559578E-01
1.119433441E+01  3.168824017E-01
1.119762563E+01  2.989634871E-01
1.120091684E+01  2.220331430E-01
1.120420806E+01  5.488872901E-02
1.120749928E+01  8.471367508E-02
1.121079049E+01  1.719946414E-01
1.121408171E+01  3.183268011E-01
1.121737292E+01  3.293214142E-01
1.122066414E+01  4.148561954E-01
1.122395536E+01  4.096590579E-01
1.122724657E+01  3.332571089E-01
1.123053779E+01  3.475897312E-01
1.123382901E+01  4.033449888E-01
1.123712022E+01  5.085535049E-01
1.124041144E+01  6.000464559E-01
1.124370266E+01  5.716005564E-01
1.124699387E+01  3.419300318E-01
1.125028509E+01  1.405936480E-01
1.125357630E+01  6.802259386E-02
1.125686752E+01  1.629873663E-01
1.126015874E+01  2.524759769E-01
1.126344995E+01  1.230264083E-01
1.126674117E+01  -2.375317272E-03
1.127003239E+01  -1.042333692E-01
1.127332360E+01  -1.719029807E-02
1.127661482E+01  1.297683716E-01
1.127990604E+01  1.973545998E-01
1.128319725E+01  2.818531394E-01
1.128648847E+01  2.748454511E-01
1.128977969E+01  3.304786384E-01
1.129307090E+01  2.896301746E-01
1.129636212E+01  2.444163859E-01
1.129965333E+01  2.843729854E-01
1.130294455E+01  2.788637280E-01
1.130623577E+01  2.230363786E-01
1.130952698E+01  1.343813092E-01
1.131281820E+01  5.637565255E-02
1.131610942E+01  1.011009812E-01
1.131940063E+01  2.571714818E-01
1.132269185E+01  3.228726685E-01
1.132598307E+01  2.670615315E-01
1.132927428E+01  3.408215046E-01
1.133256550E+01  3.600669503E-01
1.133585671E+01  4.660361409E-01
1.133914793E+01  5.269896984E-01
1.134243915E+01  6.574707031E-01
1.134573036E+01  6.831133962E-01
1.134902158E+01  6.740759611E-01
1.135231280E+01  4.923380613E-01
1.135560401E+01  3.077932596E-01
1.135889523E+01  1.891005933E-01
1.136218645E+01  2.084410489E-01
1.136547766E+01  1.726901233E-01
1.136876888E+01  3.516730964E-01
1.137206010E+01  2.742092907E-01
1.137535131E+01  3.856248856E-01
1.137864253E+01  4.721168578E-01
1.138193374E+01  6.185978651E-01
1.138522496E+01  5.192105174E-01
1.138851618E+01  4.809924960E-01
1.139180739E+01  4.353816509E-01
1.139509861E+01  6.274764538E-01
1.139838983E+01  5.439209938E-01
1.140168104E+01  4.253600836E-01
1.140497226E+01  9.181574732E-02
1.140826348E+01  3.849991411E-02
1.141155469E+01  9.583821148E-02
1.141484591E+01  2.370356172E-01
1.141813712E+01  1.908990145E-01
1.142142834E+01  2.650335431E-01
1.142471956E+01  4.122593999E-01
1.142801077E+01  4.497299492E-01
1.143130199E+01  4.158452451E-01
1.143459321E+01  3.925282359E-01
1.143788442E+01  4.092611074E-01
1.144117564E+01  3.651732206E-01
1.144446686E+01  4.095092118E-01
1.144775807E+01  3.846585453E-01
1.145104929E+01  2.909611166E-01
1.145434051E+01  2.427781075E-01
1.145763172E+01  1.640743613E-01
1.146092294E+01  3.279148340E-01
1.146421415E+01  3.993484974E-01
1.146750537E+01  3.778750002E-01
1.147079659E+01  2.891008258E-01
1.147408780E+01  3.284485042E-01
1.147737902E+01  3.690872490E-01
1.148067024E+01  3.170585930E-01
1.148396145E+01  1.424355656E-01
