# == pyFAI calibration ==
# Distance Sample to Detector: 0.38015043260781645 m
# PONI: 3.814e-02, 1.536e-01 m
# Rotations: -0.000107 0.002134 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 380.151 mm
# Center: x=2793.866, y=708.229 pix
# Tilt: 0.122 deg  TiltPlanRot: 87.125 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 5.500e-05, 5.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.832e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
1.020696949E+01  6.680870652E-01
1.021026071E+01  1.036319137E+00
1.021355192E+01  1.286782384E+00
1.021684314E+01  1.151013970E+00
1.022013436E+01  4.558453262E-01
1.022342557E+01  6.655718684E-01
1.022671679E+01  6.117424369E-01
1.023000800E+01  2.996868491E-01
1.023329922E+01  2.768057585E-02
1.023659044E+01  -3.671050072E-01
1.023988165E+01  -7.692810893E-01
1.024317287E+01  -5.902377963E-01
1.024646409E+01  1.934323832E-02
1.024975530E+01  2.939110994E-01
1.025304652E+01  3.620908558E-01
1.025633774E+01  3.474507034E-01
1.025962895E+01  2.732259929E-01
1.026292017E+01  -4.962459579E-02
1.026621138E+01  2.121573873E-02
1.026950260E+01  1.082015485E-01
1.027279382E+01  1.583411545E-01
1.027608503E+01  -3.381433710E-02
1.027937625E+01  1.726450026E-02
1.028266747E+01  -2.901985543E-03
1.028595868E+01  1.104321480E-01
1.028924990E+01  -1.005491335E-02
1.029254112E+01  4.527029768E-02
1.029583233E+01  4.487838596E-02
1.029912355E+01  -1.212347597E-01
1.030241477E+01  -3.481846452E-01
1.030570598E+01  -1.311599016E-01
1.030899720E+01  -6.079291459E-03
1.031228841E+01  -6.933867186E-02
1.031557963E+01  8.057266474E-02
1.031887085E+01  4.011238515E-01
1.032216206E+01  4.351105988E-01
1.032545328E+01  3.141273558E-01
1.032874450E+01  1.609234512E-02
1.033203571E+01  -1.431395952E-02
1.033532693E+01  2.026624084E-01
1.033861815E+01  4.477835596E-01
1.034190936E+01  2.678176165E-01
1.034520058E+01  4.661272466E-02
1.034849179E+01  -4.618413746E-01
1.035178301E+01  -1.390243769E-01
1.035507423E+01  4.091769457E-03
1.035836544E+01  -1.192869470E-01
1.036165666E+01  -2.934421599E-01
1.036494788E+01  -2.151283063E-02
1.036823909E+01  -5.211769044E-02
1.037153031E+01  3.239063025E-01
1.037482153E+01  3.212745786E-01
1.037811274E+01  5.178707838E-01
1.038140396E+01  6.590755582E-01
1.038469518E+01  9.778942466E-01
1.038798639E+01  1.142028093E+00
1.039127761E+01  1.503066540E+00
1.039456882E+01  1.401109457E+00
1.039786004E+01  7.783924341E-01
1.040115126E+01  6.821463704E-01
1.040444247E+01  5.608849525E-01
1.040773369E+01  4.275918901E-01
1.041102491E+01  3.411020339E-01
1.041431612E+01  2.726499736E-01
1.041760734E+01  1.595598757E-01
1.042089856E+01  1.288143098E-01
1.042418977E+01  1.553574502E-01
1.042748099E+01  1.007520854E-01
1.043077220E+01  1.901788861E-01
1.043406342E+01  1.098559797E-01
1.043735464E+01  1.101415828E-01
1.044064585E+01  5.192150176E-02
1.044393707E+01  1.073203534E-01
1.044722829E+01  4.725422710E-02
1.045051950E+01  2.002538443E-01
1.045381072E+01  -1.775415614E-03
1.045710194E+01  -1.796557754E-01
1.046039315E+01  -4.777041972E-01
1.046368437E+01  -1.622383893E-01
1.046697559E+01  -2.035965584E-02
1.047026680E+01  1.451854259E-01
1.047355802E+01  -3.769476898E-03
1.047684923E+01  3.174765110E-01
1.048014045E+01  4.807877243E-01
1.048343167E+01  3.351608515E-01
1.048672288E+01  9.079910070E-02
1.049001410E+01  9.868258238E-02
1.049330532E+01  3.513037562E-01
1.049659653E+01  2.900489271E-01
1.049988775E+01  3.916916549E-01
1.050317897E+01  2.851798832E-01
1.050647018E+01  1.666719019E-01
1.050976140E+01  2.108123302E-01
1.051305261E+01  2.552709281E-01
1.051634383E+01  7.448241115E-02
1.051963505E+01  -5.141438544E-02
1.052292626E+01  1.164522395E-01
1.052621748E+01  1.434198320E-01
1.052950870E+01  5.917117745E-02
1.053279991E+01  4.224658906E-01
1.053609113E+01  6.111738086E-01
1.053938235E+01  6.582153440E-01
1.054267356E+01  2.268470973E-01
1.054596478E+01  2.128489166E-01
1.054925600E+01  3.423700631E-01
1.055254721E+01  3.951929212E-01
1.055583843E+01  3.713142872E-01
1.055912964E+01  2.225479186E-01
1.056242086E+01  1.642731428E-01
1.056571208E+01  1.678341031E-01
1.056900329E+01  2.342729568E-01
1.057229451E+01  2.867000699E-01
1.057558573E+01  3.102191091E-01
1.057887694E+01  2.836964130E-01
1.058216816E+01  3.529406786E-01
1.058545938E+01  3.113032877E-01
1.058875059E+01  1.983741820E-01
1.059204181E+01  2.732989490E-01
1.059533302E+01  4.756048918E-01
1.059862424E+01  5.484346747E-01
1.060191546E+01  2.731209099E-01
1.060520667E+01  3.172951341E-01
1.060849789E+01  3.677511811E-01
1.061178911E+01  4.809917808E-01
1.061508032E+01  4.256274402E-01
1.061837154E+01  3.408607543E-01
1.062166276E+01  3.572608232E-01
1.062495397E+01  1.966319829E-01
1.062824519E+01  2.345614582E-01
1.063153641E+01  1.954049021E-01
1.063482762E+01  2.940156460E-01
1.063811884E+01  4.356129467E-01
1.064141005E+01  5.885161161E-01
1.064470127E+01  6.226673126E-01
1.064799249E+01  5.903544426E-01
1.065128370E+01  6.774332523E-01
1.065457492E+01  4.991420209E-01
1.065786614E+01  3.361178637E-01
1.066115735E+01  1.891289800E-01
1.066444857E+01  2.042379528E-01
1.066773979E+01  1.865928918E-01
1.067103100E+01  2.324606776E-01
1.067432222E+01  3.129920661E-01
1.067761343E+01  2.836678028E-01
1.068090465E+01  3.509743810E-01
1.068419587E+01  1.247159466E-01
1.068748708E+01  1.419124007E-01
1.069077830E+01  1.623993516E-01
1.069406952E+01  3.850174844E-01
1.069736073E+01  3.152377605E-01
1.070065195E+01  2.170438170E-01
1.070394317E+01  3.964660168E-01
1.070723438E+01  5.419649482E-01
1.071052560E+01  5.291522145E-01
1.071381682E+01  4.032353163E-01
1.071710803E+01  2.161119580E-01
1.072039925E+01  2.572725713E-01
1.072369046E+01  1.746567190E-01
1.072698168E+01  7.557843626E-02
1.073027290E+01  -1.638932340E-02
1.073356411E+01  6.025733054E-02
1.073685533E+01  2.236627787E-01
1.074014655E+01  2.928379774E-01
1.074343776E+01  3.140544891E-01
1.074672898E+01  2.591067255E-01
1.075002020E+01  1.842445731E-01
1.075331141E+01  1.275972277E-01
1.075660263E+01  1.573012024E-01
1.075989384E+01  2.743228674E-01
1.076318506E+01  2.372960895E-01
1.076647628E+01  5.615083873E-02
1.076976749E+01  -4.271613434E-02
1.077305871E+01  -1.930468157E-02
1.077634993E+01  6.744444370E-02
1.077964114E+01  1.210175753E-01
1.078293236E+01  1.939421594E-01
1.078622358E+01  2.346729934E-01
1.078951479E+01  4.641333520E-01
1.079280601E+01  4.410760999E-01
1.079609723E+01  3.666012287E-01
1.079938844E+01  2.581663430E-01
1.080267966E+01  3.617331386E-01
1.080597087E+01  3.077960610E-01
1.080926209E+01  3.317670822E-01
1.081255331E+01  1.885081679E-01
1.081584452E+01  3.084269762E-01
1.081913574E+01  3.654306829E-01
1.082242696E+01  5.691006184E-01
1.082571817E+01  4.148206115E-01
1.082900939E+01  3.857504427E-01
1.083230061E+01  3.054398298E-01
1.083559182E+01  3.263683021E-01
1.083888304E+01  3.644754589E-01
1.084217425E+01  5.903480649E-01
1.084546547E+01  7.536199689E-01
1.084875669E+01  5.391217470E-01
1.085204790E+01  2.088866979E-01
1.085533912E+01  5.420013517E-02
1.085863034E+01  -3.181578126E-03
1.086192155E+01  4.498466849E-02
1.086521277E+01  5.016165972E-02
1.086850399E+01  3.781091422E-02
1.087179520E+01  5.020809919E-02
1.087508642E+01  6.487527490E-02
1.087837764E+01  2.358719409E-01
1.088166885E+01  2.949209213E-01
1.088496007E+01  2.547947466E-01
1.088825128E+01  3.223013580E-01
1.089154250E+01  2.961342633E-01
1.089483372E+01  3.252322972E-01
1.089812493E+01  2.131268978E-01
1.090141615E+01  2.384374589E-01
1.090470737E+01  2.979674637E-01
1.090799858E+01  2.713942826E-01
1.091128980E+01  3.277705610E-01
1.091458102E+01  2.552342117E-01
1.091787223E+01  3.070301116E-01
1.092116345E+01  3.549791574E-01
1.092445466E+01  4.639564455E-01
1.092774588E+01  3.284614384E-01
1.093103710E+01  1.878181398E-01
1.093432831E+01  1.438546330E-01
1.093761953E+01  1.760025173E-01
1.094091075E+01  3.168693185E-01
1.094420196E+01  2.768217325E-01
1.094749318E+01  2.969557941E-01
1.095078440E+01  3.668474257E-01
1.095407561E+01  3.918087184E-01
1.095736683E+01  4.134957790E-01
1.096065805E+01  2.929254770E-01
1.096394926E+01  3.236317933E-01
1.096724048E+01  2.109224200E-01
1.097053169E+01  2.734540105E-01
1.097382291E+01  1.573083401E-01
1.097711413E+01  8.359844983E-02
1.098040534E+01  -4.143740982E-03
1.098369656E+01  1.486202627E-01
1.098698778E+01  2.771018744E-01
1.099027899E+01  3.015367687E-01
1.099357021E+01  2.526382208E-01
1.099686143E+01  1.416654736E-01
1.100015264E+01  2.968363166E-01
1.100344386E+01  3.187445998E-01
1.100673507E+01  3.837862015E-01
1.101002629E+01  3.457918465E-01
1.101331751E+01  4.594694078E-01
1.101660872E+01  5.726941228E-01
1.101989994E+01  5.985773802E-01
1.102319116E+01  7.581720352E-01
1.102648237E+01  7.863736153E-01
1.102977359E+01  7.202227712E-01
1.103306481E+01  4.115679860E-01
1.103635602E+01  1.141782701E-01
