# == pyFAI calibration ==
# Distance Sample to Detector: 0.38015043260781645 m
# PONI: 3.814e-02, 1.536e-01 m
# Rotations: -0.000107 0.002134 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 380.151 mm
# Center: x=2793.866, y=708.229 pix
# Tilt: 0.122 deg  TiltPlanRot: 87.125 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 5.500e-05, 5.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.832e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
1.020696949E+01  6.825387478E-01
1.021026071E+01  5.301486254E-01
1.021355192E+01  6.747417450E-01
1.021684314E+01  7.397702932E-01
1.022013436E+01  8.756135702E-01
1.022342557E+01  1.033233762E+00
1.022671679E+01  1.040469766E+00
1.023000800E+01  3.562060297E-01
1.023329922E+01  8.665715158E-02
1.023659044E+01  -3.785046563E-02
1.023988165E+01  -3.711630031E-02
1.024317287E+01  -2.598564327E-01
1.024646409E+01  -1.179471239E-01
1.024975530E+01  1.830913499E-02
1.025304652E+01  -3.962371871E-02
1.025633774E+01  1.137861013E-01
1.025962895E+01  4.035507739E-01
1.026292017E+01  4.681968987E-01
1.026621138E+01  4.415250421E-01
1.026950260E+01  2.215013206E-01
1.027279382E+01  7.724116743E-02
1.027608503E+01  -1.938498169E-01
1.027937625E+01  -2.453624010E-01
1.028266747E+01  -3.104710877E-01
1.028595868E+01  -1.523454189E-01
1.028924990E+01  -3.454316854E-01
1.029254112E+01  -2.322672755E-01
1.029583233E+01  2.106259018E-01
1.029912355E+01  2.379878759E-01
1.030241477E+01  -1.516586989E-01
1.030570598E+01  -5.140821263E-02
1.030899720E+01  2.908002436E-01
1.031228841E+01  1.074320450E-01
1.031557963E+01  -1.366380900E-01
1.031887085E+01  2.521813512E-01
1.032216206E+01  5.932012796E-01
1.032545328E+01  7.658556104E-01
1.032874450E+01  6.125433445E-01
1.033203571E+01  7.476794720E-01
1.033532693E+01  5.317251086E-01
1.033861815E+01  2.743826509E-01
1.034190936E+01  -4.564196616E-02
1.034520058E+01  -1.330267638E-01
1.034849179E+01  -3.582216799E-01
1.035178301E+01  -1.517006010E-01
1.035507423E+01  -2.984233573E-02
1.035836544E+01  -1.232234612E-01
1.036165666E+01  -1.440457106E-01
1.036494788E+01  -7.630158961E-02
1.036823909E+01  -2.030819356E-01
1.037153031E+01  5.578894541E-02
1.037482153E+01  2.964737713E-01
1.037811274E+01  4.772325158E-01
1.038140396E+01  7.994307280E-01
1.038469518E+01  1.128122091E+00
1.038798639E+01  1.419313908E+00
1.039127761E+01  1.425660253E+00
1.039456882E+01  1.316359758E+00
1.039786004E+01  8.818935752E-01
1.040115126E+01  8.217088580E-01
1.040444247E+01  4.996699989E-01
1.040773369E+01  3.778632283E-01
1.041102491E+01  2.841835618E-01
1.041431612E+01  2.072031498E-01
1.041760734E+01  1.636041403E-01
1.042089856E+01  4.016403556E-01
1.042418977E+01  4.353333116E-01
1.042748099E+01  1.938462555E-01
1.043077220E+01  -1.974859089E-01
1.043406342E+01  -3.381303847E-01
1.043735464E+01  -2.837724425E-02
1.044064585E+01  2.363952249E-01
1.044393707E+01  3.337928355E-01
1.044722829E+01  3.647636175E-01
1.045051950E+01  2.657566369E-01
1.045381072E+01  3.915660828E-02
1.045710194E+01  -1.647574157E-01
1.046039315E+01  -8.265876211E-03
1.046368437E+01  1.546371430E-01
1.046697559E+01  1.768483669E-01
1.047026680E+01  3.116825521E-01
1.047355802E+01  3.396035731E-01
1.047684923E+01  3.107465208E-01
