# == pyFAI calibration ==
# Distance Sample to Detector: 0.38015043260781645 m
# PONI: 3.814e-02, 1.536e-01 m
# Rotations: -0.000107 0.002134 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 380.151 mm
# Center: x=2793.866, y=708.229 pix
# Tilt: 0.122 deg  TiltPlanRot: 87.125 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 5.500e-05, 5.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.832e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
1.020696949E+01  7.140872478E-01
1.021026071E+01  4.380502403E-01
1.021355192E+01  8.408302069E-01
1.021684314E+01  1.295073867E+00
1.022013436E+01  9.052215815E-01
1.022342557E+01  7.439754605E-01
1.022671679E+01  5.827488303E-01
1.023000800E+01  2.329050004E-01
1.023329922E+01  8.437035233E-02
1.023659044E+01  1.638257056E-01
1.023988165E+01  -6.426193565E-02
1.024317287E+01  -1.771517396E-01
1.024646409E+01  4.251622409E-02
1.024975530E+01  1.251019984E-01
1.025304652E+01  -3.629224598E-01
1.025633774E+01  -1.803440899E-01
1.025962895E+01  2.671319433E-02
1.026292017E+01  2.075367570E-01
1.026621138E+01  2.631836236E-01
1.026950260E+01  1.909700185E-01
1.027279382E+01  3.125063777E-01
1.027608503E+01  3.017003536E-01
1.027937625E+01  7.773044705E-02
1.028266747E+01  -1.357220113E-01
1.028595868E+01  -1.223533452E-01
1.028924990E+01  -5.446337909E-02
1.029254112E+01  -2.897008955E-01
1.029583233E+01  -2.741706967E-01
1.029912355E+01  -1.426355541E-01
1.030241477E+01  1.300067990E-03
1.030570598E+01  -8.772839606E-02
1.030899720E+01  2.955448441E-02
1.031228841E+01  7.042007893E-02
1.031557963E+01  1.190460101E-01
1.031887085E+01  2.623160481E-01
1.032216206E+01  2.953633964E-01
1.032545328E+01  3.854331076E-01
1.032874450E+01  3.449429274E-01
1.033203571E+01  4.506654665E-02
1.033532693E+01  -2.353698611E-01
1.033861815E+01  -2.720376551E-01
1.034190936E+01  -1.010749042E-01
1.034520058E+01  2.552722022E-02
1.034849179E+01  4.197803140E-02
1.035178301E+01  2.410609126E-01
1.035507423E+01  8.836305141E-02
1.035836544E+01  -6.351139396E-02
1.036165666E+01  5.400918424E-02
1.036494788E+01  1.793200895E-02
1.036823909E+01  -2.008787841E-01
1.037153031E+01  1.198796332E-01
1.037482153E+01  2.302850783E-01
1.037811274E+01  4.158346355E-01
1.038140396E+01  8.337145448E-01
1.038469518E+01  9.647555351E-01
1.038798639E+01  8.840554357E-01
1.039127761E+01  7.225140929E-01
1.039456882E+01  7.627544999E-01
1.039786004E+01  6.194682717E-01
1.040115126E+01  7.664069533E-01
1.040444247E+01  4.131094813E-01
1.040773369E+01  1.391128153E-01
1.041102491E+01  -2.101442777E-02
1.041431612E+01  1.625195742E-01
1.041760734E+01  7.390891761E-02
1.042089856E+01  3.185462952E-02
1.042418977E+01  -5.204615369E-02
1.042748099E+01  9.370411746E-03
1.043077220E+01  -1.652530022E-02
1.043406342E+01  -1.258577853E-01
1.043735464E+01  -2.246979997E-02
1.044064585E+01  1.701014638E-01
1.044393707E+01  3.315236568E-01
1.044722829E+01  3.670127094E-01
1.045051950E+01  3.339570165E-01
1.045381072E+01  1.292026341E-01
1.045710194E+01  -1.487967372E-02
1.046039315E+01  -8.366399258E-02
1.046368437E+01  -9.311262518E-02
1.046697559E+01  2.468862804E-03
1.047026680E+01  3.640929163E-01
1.047355802E+01  4.461361468E-01
1.047684923E+01  3.784859478E-01
1.048014045E+01  2.325383872E-01
1.048343167E+01  2.677286267E-01
1.048672288E+01  2.939632833E-01
1.049001410E+01  2.235402465E-01
1.049330532E+01  2.532366216E-01
1.049659653E+01  6.203851476E-02
1.049988775E+01  1.764146090E-01
1.050317897E+01  1.375294477E-01
1.050647018E+01  1.479938179E-01
1.050976140E+01  1.881977469E-01
1.051305261E+01  1.276471019E-01
1.051634383E+01  -7.010067813E-03
1.051963505E+01  -6.659718603E-02
1.052292626E+01  -4.508664832E-02
1.052621748E+01  -4.614877328E-02
1.052950870E+01  -5.837363750E-02
1.053279991E+01  4.195274040E-02
1.053609113E+01  2.985571623E-01
1.053938235E+01  4.710117877E-01
1.054267356E+01  4.897179902E-01
1.054596478E+01  4.296877682E-01
1.054925600E+01  4.411249757E-01
1.055254721E+01  2.775024474E-01
1.055583843E+01  2.568646371E-01
1.055912964E+01  2.559331059E-01
1.056242086E+01  2.731329203E-01
1.056571208E+01  6.919771433E-02
1.056900329E+01  7.339666039E-02
1.057229451E+01  1.170151010E-01
1.057558573E+01  1.284228861E-01
1.057887694E+01  9.225998074E-02
1.058216816E+01  9.179016203E-02
1.058545938E+01  1.952774078E-01
1.058875059E+01  2.450970858E-01
1.059204181E+01  4.731400609E-01
1.059533302E+01  4.624045491E-01
1.059862424E+01  2.849393189E-01
1.060191546E+01  -9.024393559E-02
1.060520667E+01  1.737563522E-03
1.060849789E+01  7.669955492E-02
1.061178911E+01  2.825100422E-01
1.061508032E+01  2.019286454E-01
1.061837154E+01  1.337592900E-01
1.062166276E+01  -1.802099124E-02
1.062495397E+01  1.075693518E-01
1.062824519E+01  2.950205207E-01
1.063153641E+01  3.838755488E-01
1.063482762E+01  3.922329843E-01
1.063811884E+01  5.552191138E-01
1.064141005E+01  6.005856395E-01
1.064470127E+01  5.130203366E-01
1.064799249E+01  2.881652713E-01
1.065128370E+01  2.676182389E-01
1.065457492E+01  1.292096227E-01
1.065786614E+01  -4.611868877E-03
1.066115735E+01  -1.335328538E-02
1.066444857E+01  3.819775581E-02
1.066773979E+01  7.569518685E-02
1.067103100E+01  2.407841980E-01
1.067432222E+01  1.843313128E-01
1.067761343E+01  1.176834181E-01
1.068090465E+01  2.165021151E-01
1.068419587E+01  1.581534743E-01
1.068748708E+01  1.186954081E-01
1.069077830E+01  1.418487448E-02
1.069406952E+01  1.306293905E-01
1.069736073E+01  -7.749668509E-02
1.070065195E+01  -6.566024385E-03
1.070394317E+01  4.619962722E-02
1.070723438E+01  1.434906721E-01
1.071052560E+01  1.254664212E-01
1.071381682E+01  1.960464269E-01
1.071710803E+01  2.143475413E-01
1.072039925E+01  2.239732891E-01
1.072369046E+01  2.341320813E-01
1.072698168E+01  3.223976791E-01
1.073027290E+01  3.124511242E-01
1.073356411E+01  3.245147467E-01
1.073685533E+01  3.658321500E-01
1.074014655E+01  4.248597324E-01
1.074343776E+01  4.799249470E-01
1.074672898E+01  5.216025114E-01
1.075002020E+01  4.465931952E-01
1.075331141E+01  3.122520149E-01
1.075660263E+01  1.763192713E-01
1.075989384E+01  1.555734873E-01
1.076318506E+01  1.874061823E-01
1.076647628E+01  3.892079741E-02
1.076976749E+01  2.350666672E-01
1.077305871E+01  2.173380405E-01
1.077634993E+01  2.025788128E-01
1.077964114E+01  2.059583813E-01
1.078293236E+01  2.255429178E-01
1.078622358E+01  2.854748964E-01
1.078951479E+01  4.173534811E-01
1.079280601E+01  4.709503055E-01
1.079609723E+01  5.588237047E-01
1.079938844E+01  5.118404627E-01
1.080267966E+01  4.449630082E-01
1.080597087E+01  2.475648969E-01
1.080926209E+01  3.760991395E-01
1.081255331E+01  3.008430302E-01
1.081584452E+01  3.238857687E-01
1.081913574E+01  2.576131821E-01
1.082242696E+01  4.624713957E-01
1.082571817E+01  3.716574609E-01
1.082900939E+01  3.516626060E-01
1.083230061E+01  2.914684117E-01
1.083559182E+01  2.518330812E-01
1.083888304E+01  2.743239403E-01
1.084217425E+01  4.164363444E-01
1.084546547E+01  4.619763494E-01
1.084875669E+01  3.631562591E-01
1.085204790E+01  2.701348364E-01
1.085533912E+01  7.880584151E-02
1.085863034E+01  -7.589767128E-02
1.086192155E+01  -3.262792900E-02
1.086521277E+01  1.513967663E-01
1.086850399E+01  1.918099076E-01
1.087179520E+01  1.831148863E-01
1.087508642E+01  2.685418166E-02
1.087837764E+01  1.256096959E-01
1.088166885E+01  2.310260832E-01
1.088496007E+01  3.678420782E-01
1.088825128E+01  3.832078576E-01
1.089154250E+01  3.419686556E-01
1.089483372E+01  4.007388651E-01
